FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1044318,"","Y","","","","","","","","",2016
1044324,"","","Y","","","","","","","",
1044325,"","","Y","","","","","","","",
1044326,"","","Y","","","","","","","",
1044328,"","","Y","","","","","","","",
1044330,"","","Y","","","","","","","",
1044334,"","","Y","","","","","","","",
1044336,"","","Y","","","","","","","",
1044338,"","","Y","","","","","","","",
1044343,"","","","","Y","","","","","",
1044346,"","","","","Y","","","Y","","",
1044347,"","","Y","","","","","","","",
1044349,"","","","","","","Y","","","",
1044353,"","","Y","","","","","","","",
1044354,"","","Y","","","","","","","",
1044355,"","","Y","","","","","","","",
1044358,"Y","","","","","","","","","",
1044361,"","","Y","","","","","","","",
1044362,"Y","","","","","","","","","",
1044363,"","","","","","","Y","","","",
1044364,"","","Y","","","","","","","",
1044365,"","","Y","","","","","","","",
1044367,"","","Y","","","","","","","",
1044368,"","","","","Y","","","","","",
1044369,"","","","","Y","","","","","",
1044370,"","","Y","","","","","","","",
1044372,"","","Y","","","","","","","",
1044373,"","","Y","","","","","","","",
1044374,"","","Y","","","","","","","",
1044376,"","","Y","","","","","","","",
1044378,"","","Y","","","","","","","",
1044380,"","","Y","","","","","","","",
1044382,"","","Y","","","","","","","",
1044389,"","","Y","","","","","","","",
1044391,"","","Y","","","","","","","",
1044392,"","","Y","","","","","","","",
1044396,"","","","Y","","","","","","",
1044400,"","","Y","","","","","","","",
1044403,"","","Y","","","","","","","",
1044404,"","","Y","","","","","","","",
1044405,"","","Y","","","","","","","",
1044410,"","","Y","","","","","","","",
1044417,"","","Y","","","","","","","",
1044418,"","","Y","","","","","","","",
1044419,"","","Y","","","","","","","",
1044422,"","","Y","","","","","","","",
1044423,"","","Y","","","","","","","",
1044424,"","","Y","","","","","","","",
1044425,"","","Y","","","","","","","",
1044429,"","","Y","","","","","","","",
1044430,"Y","","","","","","","","","",
1044434,"","","Y","","","","","","","",
1044435,"","","Y","","","","","","","",
1044437,"","","Y","","","","","","","",
1044438,"","","Y","","","","","","","",
1044441,"Y","","","","","","","","","",
1044443,"","","Y","","","","","","","",
1044445,"","","Y","","","","","","","",
1044451,"","","Y","","","","","","","",
1044452,"","","Y","","","","","","","",
1044457,"","","","","Y","","","","","",
1044461,"","","Y","","","","","","","",
1044462,"","","Y","","","","","","","",
1044463,"","","Y","","","","","","","",
1044464,"","","","","","","","","","Y",
1044465,"","","Y","","","","","","","",
1044467,"","","Y","","","","","","","",
1044468,"","","Y","","","","","","","",
1044471,"","","Y","","","","","","","",
1044472,"","","Y","","","","","","","",
1044473,"","","Y","","","","","","","",
1044483,"","","Y","","","","","","","",
1044485,"","","Y","","","","","","","",
1044487,"","","Y","","","","","","","",
1044492,"","","Y","","","","","","","",
1044493,"","","Y","","","","","","","",
1044499,"","","Y","","","","","","","",
1044506,"","","Y","","","","","","","",
1044508,"","","Y","","","","","","","",
1044509,"","","Y","","","","","","","",
1044516,"","","Y","","","","","","","",
1044517,"","","Y","","","","","","","",
1044524,"","","Y","","","","","","","",
1044526,"","","Y","","","","","","","",
1044528,"","","","","","","Y","","","",
1044529,"","","","","","","","","","Y",
1044531,"","","Y","","","","","","","",
1044532,"","","Y","","","","","","","",
1044534,"","","Y","","","","","","","",
1044535,"","","Y","","","","","","","",
1044536,"","","Y","","","","","","","",
1044538,"","","Y","","","","","","","",
1044545,"","","","","","","Y","","","",
1044556,"","","","","Y","","","","","",
1044560,"","","Y","","","","","","","",
1044565,"","","Y","","","","","","","",
1044569,"","","Y","","","","","","","",
1044570,"","","Y","","","","","","","",
1044572,"","","Y","","","","","","","",
1044574,"","","Y","","","","","","","",
1044577,"","","Y","","","","","","","",
1044580,"","","Y","","","","","","","",
1044585,"","","Y","","","","","","","",
1044587,"","","Y","","","","","","","",
1044591,"","","","","","","Y","","","",
1044593,"","","","","","","Y","","","",
1044596,"","","Y","","","","","","","",
1044600,"","","Y","","","","","","","",
1044610,"","","Y","","","","","","","",
1044614,"","","Y","","","","","","","",
1044616,"","","","","","","Y","","","",
1044620,"","","Y","","","","","","","",
1044629,"","","Y","","","","","","","",
1044636,"","","Y","","","","","","","",
1044644,"","","Y","","","","","","","",
1044649,"","","Y","","","","","","","",
1044650,"","","Y","","","","","","","",
1044656,"","","Y","","","","","","","",
1044657,"Y","","","","","","","","","",
1044658,"","","Y","","","","","","","",
1044660,"","","Y","","","","","","","",
1044664,"","","Y","","","","","","","",
1044665,"","","","","Y","","","","","",
1044667,"","","Y","","","","","","","",
1044668,"","","Y","","","","","","","",
1044669,"","","Y","","","","","","","",
1044673,"","","","","","","Y","","","",
1044674,"","","Y","","","","","","","",
1044675,"","","Y","","","","","","","",
1044680,"","","Y","","","","","","","",
1044681,"","","Y","","","","","","","",
1044683,"","","Y","","","","","","","",
1044685,"","","Y","","","","","","","",
1044693,"","Y","","","","","","","","",2015
1044696,"","","Y","","","","","","","",
1044700,"","","Y","","","","","","","",
1044706,"","","Y","","","","","","","",
1044707,"","","","","","","Y","","","",
1044708,"","","","","","","Y","","","",
1044710,"","","Y","","","","","","","",
1044711,"","","Y","","","","","","","",
1044713,"","Y","","","","","","","","",2016
1044715,"","","Y","","","","","","","",
1044725,"","","Y","","","","","","","",
1044729,"","","Y","","","","","","","",
1044730,"","","Y","","","","","","","",
1044731,"","","Y","","","","","","","",
1044735,"","","Y","","","","","","","",
1044737,"Y","","","","","","","","","",
1044740,"","","","","","","","","Y","Y",
1044744,"Y","","","","","","","","","",
1044748,"","","Y","","","","","","","",
1044749,"","","Y","","","","","","","",
1044750,"","","","Y","","","","","","",
1044752,"","","Y","","","","","","","",
1044753,"","","Y","","","","","","","",
1044755,"","","Y","","","","","","","",
1044756,"","","Y","","","","","","","",
1044757,"","","Y","","","","","","","",
1044758,"","","Y","","","","","","","",
1044759,"","","","","Y","","","","","",
1044766,"","","Y","","","","","","","",
1044767,"","","Y","","","","","","","",
1044771,"","","Y","","","","","","","",
1044778,"","","","","","","Y","","","",
1044779,"","","Y","","","","","","","",
1044781,"","","Y","","","","","","","",
1044782,"","","Y","","","","","","","",
1044783,"","","","","","","Y","","","",
1044788,"","","Y","","","","","","","",
1044789,"","","Y","","","","","","","",
1044795,"","","Y","","","","","","","",
1044796,"","","Y","","","","","","","",
1044798,"","","Y","","","","","","","",
1044806,"Y","","","","","","","","","",
1044808,"","","Y","","","","","","","",
1044809,"","","Y","","","","","","","",
1044811,"","","Y","","","","","","","",
1044814,"","","Y","","","","","","","",
1044815,"","","Y","","","","","","","",
1044817,"","","","Y","","","","","","",
1044821,"","","Y","","","","","","","",
1044822,"","","Y","","","","","","","",
1044829,"","","Y","","","","","","","",
1044833,"","","Y","","","","","","","",
1044837,"","","Y","","","","","","","",
1044839,"","","Y","","","","","","","",
1044841,"","","Y","","","","","","","",
1044848,"","","Y","","","","","","","",
1044851,"","","Y","","","","","","","",
1044853,"","","Y","","","","","","","",
1044854,"","","Y","","","","","","","",
1044855,"","","Y","","","","","","","",
1044856,"","","Y","","","","","","","",
1044860,"","","Y","","","","","","","",
1044870,"","","Y","","","","","","","",
1044872,"","","Y","","","","","","","",
1044873,"","","Y","","","","","","","",
1044876,"","","Y","","","","","","","",
1044878,"","","Y","","","","","","","",
1044882,"","","Y","","","","","","","",
1044887,"","","Y","","","","","","","",
1044890,"","","Y","","","","","","","",
1044892,"","","Y","","","","","","","",
1044894,"","","Y","","","","","","","",
1044902,"","","Y","","","","","","","",
1044904,"","","Y","","","","","","","",
1044906,"","","Y","","","","","","","",
1044907,"Y","","","","","","","","","",
1044911,"","","Y","","","","","","","",
1044914,"","","Y","","","","","","","",
1044915,"","","Y","","","","","","","",
1044916,"","","Y","","","","","","","",
1044921,"","","Y","","","","","","","",
1044924,"","","Y","","","","","","","",
1044925,"","","Y","","","","","","","",
1044928,"","","","","","","Y","","","",
1044937,"","","Y","","","","","","","",
1044942,"","","Y","","","","","","","",
1044944,"","","Y","","","","","","","",
1044947,"","","Y","","","","","","","",
1044948,"","","Y","","","","","","","",
1044950,"","","Y","","","","","","","",
1044955,"","","","","Y","","","","","",
1044960,"","","Y","","","","","","","",
1044961,"","","","","Y","","","","","",
1044964,"","","Y","","","","","","","",
1044968,"","","Y","","","","","","","",
1044969,"","","Y","","","","","","","",
1044974,"","","Y","","","","","","","",
1044976,"","","Y","","","","","","","",
1044978,"","","Y","","","","","","","",
1044982,"","","Y","","","","","","","",
1044983,"","","Y","","","","","","","",
1044984,"","","Y","","","","","","","",
1044986,"","","Y","","","","","","","",
1044987,"","","Y","","","","","","","",
1044990,"Y","","","","","","","","","",
1044992,"","","Y","","","","","","","",
1044998,"","","Y","","","","","","","",
1045008,"","","Y","","","","","","","",
1045009,"","Y","","","","","","","","",2016
1045012,"","","Y","","","","","","","",
1045013,"","","Y","","","","","","","",
1045018,"","","Y","","","","","","","",
1045021,"","","Y","","","","","","","",
1045023,"","","Y","","","","","","","",
1045026,"","","","","Y","","","","","",
1045028,"","","Y","","","","","","","",
1045034,"","","Y","","","","","","","",
1045038,"","","Y","","","","","","","",
1045040,"","","Y","","","","","","","",
1045042,"","","Y","","","","","","","",
1045043,"","","Y","","","","","","","",
1045045,"","","Y","","","","","","","",
1045046,"Y","","","","","","","","","",
1045049,"","","Y","","","","","","","",
1045051,"Y","","","","","","","","","",
1045053,"","","Y","","","","","","","",
1045054,"","","Y","","","","","","","",
1045056,"","","Y","","","","","","","",
1045057,"","","Y","","","","","","","",
1045058,"","","Y","","","","","","","",
1045063,"","","Y","","","","","","","",
1045072,"","","Y","","","","","","","",
1045075,"","","","","","","Y","","","",
1045077,"","Y","","","","","","","","",2016
1045079,"","","Y","","","","","","","",
1045081,"","","Y","","","","","","","",
1045082,"","","Y","","","","","","","",
1045084,"","","Y","","","","","","","",
1045085,"","","Y","","","","","","","",
1045090,"","","Y","","","","","","","",
1045092,"","","Y","","","","","","","",
1045095,"","","Y","","","","","","","",
1045099,"","","Y","","","","","","","",
1045101,"","","Y","","","","","","","",
1045108,"Y","","","","","","","","","",
1045110,"","","Y","","","","","","","",
1045112,"","","Y","","","","","","","",
1045114,"","","Y","","","","","","","",
1045115,"","","Y","","","","","","","",
1045119,"Y","","","","","","","","","",
1045120,"","","Y","","","","","","","",
1045121,"","","Y","","","","","","","",
1045124,"","","Y","","","","","","","",
1045128,"","","Y","","","","","","","",
1045134,"","","Y","","","","","","","",
1045135,"Y","","","","","","","","","",
1045138,"","","Y","","","","","","","",
1045142,"","","Y","","","","","","","",
1045146,"","","Y","","","","","","","",
1045153,"","","Y","","","","","","","",
1045156,"","","Y","","","","","","","",
1045158,"","","Y","","","","","","","",
1045161,"","","","","","Y","","","","",2016
1045170,"","","Y","","","","","","","",
1045177,"","","","","","","Y","","","",
1045178,"","","Y","","","","","","","",
1045180,"","","Y","","","","","","","",
1045181,"","","Y","","","","","","","",
1045183,"","","Y","","","","","","","",
1045184,"","","Y","","","","","","","",
1045186,"","","Y","","","","","","","",
1045189,"","","Y","","","","","","","",
1045194,"","","Y","","","","","","","",
1045195,"Y","","","","","","","","","",
1045197,"","","Y","","","","","","","",
1045198,"","","Y","","","","","","","",
1045199,"","","Y","","","","","","","",
1045200,"","","Y","","","","","","","",
1045204,"","","Y","","","","","","","",
1045205,"","","Y","","","","","","","",
1045207,"","","Y","","","","","","","",
1045208,"","","Y","","","","","","","",
1045211,"","","Y","","","","","","","",
1045213,"","","","","","","Y","","","",
1045215,"","","Y","","","","","","","",
1045216,"","","Y","","","","","","","",
1045218,"","","Y","","","","","","","",
1045219,"","","Y","","","","","","","",
1045221,"","","Y","","","","","","","",
1045223,"","Y","","","","","","","","",2016
1045224,"","","Y","","","","","","","",
1045231,"","","Y","","","","","","","",
1045233,"","","Y","","","","","","","",
1045237,"","","Y","","","","","","","",
1045246,"","","Y","","","","","","","",
1045248,"","","Y","","","","","","","",
1045249,"","","Y","","","","","","","",
1045250,"","","Y","","","","","","","",
1045258,"","","Y","","","","","","","",
1045260,"","","Y","","","","","","","",
1045262,"","","","","Y","","","","","",
1045263,"","","Y","","","","","","","",
1045265,"","","Y","","","","","","","",
1045266,"","","Y","","","","","","","",
1045268,"","","","","","","Y","","","",
1045273,"","","Y","","","","","","","",
1045274,"","","Y","","","","","","","",
1045277,"","","Y","","","","","","","",
1045281,"","","Y","","","","","","","",
1045282,"","Y","","","","","","","","",2016
1045286,"","","Y","","","","","","","",
1045287,"","","Y","","","","","","","",
1045288,"","","Y","","","","","","","",
1045289,"","","Y","","","","","","","",
1045291,"","","Y","","","","","","","",
