"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","CRD Number"
1042483,66159,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",7691
1042483,38628,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,38628,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,36452,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,38529,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,38619,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39051,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39100,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39110,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39162,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39220,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39234,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,38599,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,38619,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,36452,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,38529,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39029,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39029,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39043,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39051,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39067,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",7691
1042483,39100,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39132,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39132,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39110,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39121,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39138,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39138,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39145,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39145,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39152,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39162,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39167,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",7691
1042483,39220,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39341,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39229,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39308,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39234,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39240,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39247,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39255,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39255,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39296,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39314,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39322,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39326,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39326,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39336,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39339,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39341,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39346,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39349,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39354,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39354,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1042483,39362,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39367,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39370,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39374,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39383,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,39392,"SQUARE 1 BANK","SQUARE 1 BANK","DURHAM","North Carolina","United States","N","",
1042483,39399,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1042483,66156,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,66157,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1042483,66158,"BNY MELLON","BNY MELLON","NEW YORK","New York","United States","N","",
1043086,179807,"NOTE SERVICING CENTER, INC.","NOTE SERVICING CENTER, INC.","CHOWCHILLA","California","United States","N","",
1043086,179808,"NOTE SERVICING CENTER, INC","NOTE SERVICING CENTER, INC","CHOWCHILLA","California","United States","N","",
1039601,56209,"AET - AUSTRALIAN EXECUTOR TRUSTEES","AUSTRALIAN EXECUTOR TRUSTEES","SYDNEY, NSW","","Australia","N","",
1039601,29169,"AET - AUSTRALIAN EXECUTOR TRUSTEES","AUSTRALIAN EXECUTOR TRUSTEES","SYDNEY, NSW","","Australia","N","",
1039601,179504,"AET - AUSTRALIAN EXECUTOR TRUSTEES","AUSTRALIAN EXECUTOR TRUSTEES","SYDNEY, NSW","","Australia","N","",
1034623,179102,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","California","United States","N","8-47257",36418
1038492,179427,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","MORGAN STANLEY & CO. INTERNATIONAL PLC.","LONDON","","United Kingdom","N","",
1038492,179427,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1042060,178278,"MORGAN STANLEY","MORGAN STANLEY","NEW YORK","New York","United States","N","",
1042060,178278,"GOLDMAN SACHS & CO.","GOLDMAN SACHS & CO.","NEW YORK","New York","United States","N","",
1042060,178277,"MORGAN STANLEY","MORGAN STANLEY","NEW YORK","New York","United States","N","",
1042060,178277,"GOLDMAN SACHS & CO.","GOLDMAN SACHS & CO.","NEW YORK","New York","United States","N","",
1042060,178285,"MORGAN STANLEY","MORGAN STANLEY","NEW YORK","New York","United States","N","",
1042060,178285,"GOLDMAN SACHS & CO.","GOLDMAN SACHS & CO.","NEW YORK","New York","United States","N","",
1042060,178730,"MORGAN STANLEY","MORGAN STANLEY","NEW YORK","New York","United States","N","",
1042060,178730,"GOLDMAN SACHS & CO.","GOLDMAN SACHS & CO.","NEW YORK","New York","United States","N","",
1022666,65996,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1022666,65995,"TD BANK","TD BANK","NEW YORK","New York","United States","N","",
1022666,65995,"INTERACTIVE BROKERS CORP.","INTERACTIVE BROKERS CORP.","GREENWICH","Connecticut","United States","N","8-53615",117942
1022666,65995,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",7691
1022666,65995,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO.","NEW YORK","New York","United States","N","8-129",361
1030455,178949,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178742,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178740,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178741,"PNC BANK","PNC BANK","CIN","Ohio","United States","N","",
1030455,178749,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178738,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178747,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178747,"UBS FINANCIAL SERVICES","UBS FINANCIAL SERVICES","CINCINNATI","Ohio","United States","N","",
1030455,178750,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178748,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178748,"UBS FINANCIAL SERVICES","UBS FINANCIAL SERVICES","CINCINNATI","Ohio","United States","N","",
1030455,178751,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178739,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178744,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178745,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1030455,178746,"PNC BANK","PNC BANK","CINCINNATI","Ohio","United States","N","",
1034996,76519,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1034996,76507,"DEUTSCHE BANK SECURITIES","DEUTSCHE BANK","BALTIMORE","Maryland","United States","N","",
1034996,76507,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1034996,76515,"DEUTSCHE BANK SECURITIES","DEUTSCHE BANK","BALTIMORE","Maryland","United States","N","8-1782",
1034996,76515,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1034996,76519,"DEUTSCHE BANK SECURITIES","DEUTSCHE BANK","BALTIMORE","Maryland","United States","N","8-1782",
1037593,47693,"GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","JERSEY CITY","New Jersey","United States","N","8-526",3466
1037593,47694,"GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","JERSEY CITY","New Jersey","United States","N","8-526",3466
1037593,62034,"GOLDMAN SACHS EXECUTION & CLEARING, L.P.","GOLDMAN SACHS EXECUTION & CLEARING, L.P.","JERSEY CITY","New Jersey","United States","N","8-526",3466
1027043,57257,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1027043,57257,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1027043,57257,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1031132,67750,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",36418
1020638,178677,"ROYAL BANK OF CANADA","ROYAL BANK OF CANADA","NEW YORK","New York","United States","N","",
1018457,56267,"GOLDMAN SACHS","GOLDMAN SACHS","LONDON","","United Kingdom","N","",
1018457,56267,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1018457,47178,"BANK OF AMERICA MERRILL LYNCH","BANK OF AMERICA MERRILL LYNCH","LONDON","","United Kingdom","N","",
1018457,47178,"DEUTSCHE BANK","DEUTSCHE BANK","LONDON","","United Kingdom","N","",
1018457,47178,"GOLDMAN SACHS","GOLDMAN SACHS","LONDON","","United Kingdom","N","",
1018457,47178,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1018457,178399,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1018457,178399,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","",
1018457,178399,"DEUTSCHE BANK AG LONDON","DEUTSCHE BANK AG LONDON","LONDON","","United Kingdom","N","",
1018457,178399,"BANK OF AMERICA MERRILL LYNCH","BANK OF AMERICA MERRILL LYNCH","LONDON","","United Kingdom","N","",
1018457,178399,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",
1018457,56267,"BANK OF AMERICA MERRILL LYNCH","BANK OF AMERICA MERRILL LYNCH","LONDON","","United Kingdom","N","",
1018457,56267,"DEUTSCHE BANK","DEUTSCHE BANK","LONDON","","United Kingdom","N","",
1041136,173826,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,170026,"ELAVON FINANCIAL SERVICES LIMITED","ELAVON FINANCIAL SERVICES LIMITED","DUBLIN","","Ireland","N","",
1041136,72546,"ELAVON FINANCIAL SERVICES LIMITED","ELAVON FINANCIAL SERVICES LIMITED","DUBLIN","","Ireland","N","",
1041136,72547,"ELAVON FINANCIAL SERVICES LIMITED","ELAVON FINANCIAL SERVICES LIMITED","DUBLIN","","Ireland","N","",
1041136,28258,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28294,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28339,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28378,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28353,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28394,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28424,"US BANK GLOBAL CORPORATE TRUST SERVICES","US BANK GLOBAL CORPORATE TRUST SERVICES","LONDON","","United Kingdom","N","",
1041136,28479,"DEUTSCHE BANK AG, LONDON BRANCH","DEUTSCHE BANK AG, LONDON BRANCH","LONDON","","United Kingdom","N","",
1041136,28572,"STATE STREET CUSTODIAL SERVICES (IRELAND) LIMITED","STATE STREET CUSTODIAL SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","",
1040182,166837,"MORGAN STANLEY & CO INTERNATIONAL PLC","MORGAN STANLEY & CO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1017618,65805,"DEUTSCHE BANK TRUST COMPANY AMERICAS","DEUTSCHE BANK TRUST COMPANY AMERICAS","NEW YORK","New York","United States","Y","",
1017618,65805,"J.P. MORGAN CHASE BANK, NATIONAL ASSOCIATION","J.P. MORGAN CHASE BANK, NATIONAL ASSOCIATION","DALLAS","Texas","United States","N","",
1017618,65805,"DEUTSCHE BANK INTERNATIONAL LIMITED","DEUTSCHE BANK INTERNATIONAL LIMITED","ST HELIER","","Jersey","Y","",
1017618,65827,"DEUTSCHE BANK TRUST COMPANY AMERICAS","DEUTSCHE BANK TRUST COMPANY AMERICAS","NEW YORK","New York","United States","Y","",
1017618,65827,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","ST HELIER","","Jersey","Y","",
1017618,65805,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED","ST HELIER","","Jersey","Y","",
1029403,23675,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON, ENGLAND","","United Kingdom","N","",
1029403,23675,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","New York","United States","N","",
1029403,23675,"UBS AG, LONDON BRANCH","UBS AG, LONDON BRANCH","LONDON, ENGLAND","","United Kingdom","N","",
1029403,23675,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON, ENGLAND","","United Kingdom","N","",
1029403,175106,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON, ENGLAND","","United Kingdom","N","",
1029403,175106,"HSBC BANK PLC","HSBC BANK PLC","LONDON, ENGLAND","","United Kingdom","N","",
1029403,175106,"CREDIT SUISSE SECURITIES (EUROPE) LIMITED","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","LONDON, ENGLAND","","United Kingdom","N","",
1029408,23050,"HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","HONG KONG","","Hong kong","N","",
1030467,178663,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,162321,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,162322,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,162323,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,35139,"AZTEC FINANCIAL SERVICES (UK) LIMITED","AZTEC FINANCIAL SERVICES (UK) LIMITED","FAREHAM","","United Kingdom","N","",
1030467,35102,"AZTEC FINANCIAL SERVICES (UK) LIMITED","AZTEC FINANCIAL SERVICES (UK) LIMITED","FAREHAM","","United Kingdom","N","",
1030467,35154,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1030467,35183,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1030467,55347,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1030467,55348,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","",
1030467,162310,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,178665,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,178662,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1030467,178664,"SANNE GROUP (GUERNSEY) LIMITED","SANNE GROUP","ST PETER PORT","","Guernsey","N","",
1031414,177264,"JP MORGAN CHASE BANK, NATIONAL ASSOCIATION","JP MORGAN CHASE BANK, NATIONAL ASSOCIATION","SYDNEY NSW","","Australia","N","",
1031621,174068,"ANZ SINGAPORE","ANZ SINGAPORE","SINGAPORE","","Singapore","N","",
1031621,17361,"CITIBANK","CITIBANK","SINGAPORE","","Singapore","N","",
1023407,50888,"COMERICA BANK","COMERICA BANK","WALTHAM","Massachusetts","United States","N","",
1023407,36714,"COMERICA BANK","COMERICA BANK","WALTHAM","Massachusetts","United States","N","",
1023407,36996,"SILICON VALLEY BANK FINANCIAL GROUP","SILICON VALLEY BANK","NEW YORK","New York","United States","N","",
1023407,36714,"SILICON VALLEY BANK FINANCIAL GROUP","SILICON VALLEY BANK","NEW YORK","New York","United States","N","",
1023407,50888,"SILICON VALLEY BANK FINANCIAL GROUP","SILICON VALLEY BANK","NEW YORK","New York","United States","N","",
1023407,36554,"SILICON VALLEY BANK FINANCIAL GROUP","SILICON VALLEY BANK","NEW YORK","New York","United States","N","",
1023407,36389,"BANK OF AMERICA CORPORATION","BANK OF AMERICA","TAMPA","Florida","United States","N","",
1023407,36554,"MORGAN STANLEY PRIVATE WEALTH MANAGEMENT","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","",
1023407,36389,"MORGAN STANLEY PRIVATE WEALTH MANAGEMENT","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","",
1033170,64827,"THE BANK OF NEW YORK MELLON","BNYMELLON","NEW YORK","New York","United States","N","",
1041882,17048,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1041882,17062,"J.P. MORGAN CLEARING CORP.","J.P. MORGAN CLEARING CORP.","NEW YORK","New York","United States","N","8-43724",28432
1019995,177344,"PERSHING LLC","PERSHING LLC","JERSEY CITY","New Jersey","United States","N","8-17574",7560
1030063,3874,"BLAKE, CASSELS & GRAYDON LLP","BLAKE, CASSELS & GRAYDON LLP","VANCOUVER","","Canada","N","",
1030063,3871,"BLAKE, CASSELS & GRAYDON LLP","BLAKE, CASSELS & GRAYDON LLP","VANCOUVER","","Canada","N","",
1028893,65852,"NORTHBROOK BANK & TRUST","NORTHBROOK BANK & TRUST","CHICAGO","Illinois","United States","N","",
1028893,74219,"NORTHBROOK BANK & TRUST","NORTHBROOK BANK & TRUST","CHICAGO","Illinois","United States","N","",
1034996,76524,"DEUTSCHE BANK SECURITIES","DEUTSCHE BANK","BALTIMORE","Maryland","United States","N","8-1782",
1034996,76524,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1034996,76527,"DEUTSCHE BANK SECURITIES","DEUTSCHE BANK","BALTIMORE","Maryland","United States","N","8-1782",
