"FilingID","ReferenceID","Foreign Regulatory Authority"
"628976","121581","Mauritius, Republic of - Financial Services Commission"
"629020","121673","Mauritius, Republic of - Financial Services Commission"
"629020","121679","Mauritius, Republic of - Financial Services Commission"
"629020","121687","Mauritius, Republic of - Financial Services Commission"
"629020","121692","Mauritius, Republic of - Financial Services Commission"
"629033","121727","Mauritius, Republic of - Financial Services Commission"
"629033","121728","Mauritius, Republic of - Financial Services Commission"
"629033","121729","Mauritius, Republic of - Financial Services Commission"
"629033","121731","Mauritius, Republic of - Financial Services Commission"
"627346","119829","United Kingdom - Financial Services Authority"
"607923","107493","Canada - British Columbia Securities Commission"
"607923","107493","Canada - Alberta Securities Commission"
"607923","107493","Canada - Quebec, Financial Markets Authority"
"607923","107493","Canada - Ontario Securities Commission"
"607923","106256","Bermuda - Bermuda Monetary Authority"
"607923","106251","Bermuda - Bermuda Monetary Authority"
"607923","106256","British Virgin Islands - British Virgin Islands Financial Services Commission"
"607923","106363","Australia - Australian Securities and Investments Commission"
"607923","106365","United Kingdom - Financial Services Authority"
"607923","106368","United Kingdom - Financial Services Authority"
"607923","112732","South Africa - Financial Services Board"
"607923","112733","South Africa - Financial Services Board"
"607923","112734","South Africa - Financial Services Board"
"607923","112735","South Africa - Financial Services Board"
"607923","115334","Australia - Australian Securities and Investments Commission"
"607374","109092","Australia - Australian Securities and Investments Commission"
"607374","106104","United Kingdom - Financial Services Authority"
"607374","107498","Canada - British Columbia Securities Commission"
"607374","107498","Canada - Alberta Securities Commission"
"607374","107498","Canada - Ontario Securities Commission"
"607374","107498","Canada - Quebec, Financial Markets Authority"
"607374","106090","Bermuda - Bermuda Monetary Authority"
"607374","106090","British Virgin Islands - British Virgin Islands Financial Services Commission"
"607374","106093","Australia - Australian Securities and Investments Commission"
"607374","106099","United Kingdom - Financial Services Authority"
"607374","112736","South Africa - Financial Services Board"
"607374","112737","South Africa - Financial Services Board"
"607374","112738","South Africa - Financial Services Board"
"607374","112739","South Africa - Financial Services Board"
"628271","121012","Cayman Islands - Cayman Islands Stock Exchange Authority"
"600262","103140","Other-BRAZILIAN CENTRAL BANK"
"600262","103141","Hong Kong - Securities and Futures Commission"
"600262","103142","Bermuda - Bermuda Monetary Authority"
"600262","103144","Brazil - Securities and Exchange Commission"
"600262","103145","United Kingdom - Financial Services Authority"
"600262","103146","Brazil - Securities and Exchange Commission"
"600262","103140","Brazil - Securities and Exchange Commission"
"600262","103144","Other-BRAZILIAN CENTRAL BANK"
"600322","103169","Hong Kong - Securities and Futures Commission"
"600322","103171","Brazil - Securities and Exchange Commission"
"600322","103172","United Kingdom - Financial Services Authority"
"600322","103173","Bermuda - Bermuda Monetary Authority"
"600322","103175","Brazil - Securities and Exchange Commission"
"600322","103166","Other-BRAZILIAN CENTRAL BANK"
"600322","103166","Brazil - Securities and Exchange Commission"
"600322","103175","Other-BRAZILIAN CENTRAL BANK"
"600322","103171","Other-BRAZILIAN CENTRAL BANK"
"600090","103121","Other-BRAZILIAN CENTRAL BANK"
"600090","103123","Brazil - Securities and Exchange Commission"
"600090","103124","Hong Kong - Securities and Futures Commission"
"600090","103126","Brazil - Securities and Exchange Commission"
"600090","103127","Brazil - Securities and Exchange Commission"
"600090","103129","United Kingdom - Financial Services Authority"
"600090","103123","Other-BRAZILIAN CENTRAL BANK"
"600090","103126","Other-BRAZILIAN CENTRAL BANK"
"600090","103121","Brazil - Securities and Exchange Commission"
"627812","121740","Canada - Ontario Securities Commission"
"627812","121740","Ireland -  Central Bank of Ireland"
"627812","121740","Singapore - Monetary Authority of Singapore"
"627812","121740","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"627812","121742","Canada - Ontario Securities Commission"
"627812","121744","Other-CAYMAN ISLANDS MONETARY AUTHORITY"
"627812","121748","United Kingdom - Financial Services Authority"
"627812","121752","Australia - Australian Securities and Investments Commission"
"627812","121755","Thailand - Securities and Exchange Commission"
"627812","121766","United Kingdom - Financial Services Authority"
"627812","121771","Brazil - Securities and Exchange Commission"
"627812","121773","Canada - Ontario Securities Commission"
"627812","121777","Other-THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
"627812","121782","Ireland -  Central Bank of Ireland"
"627812","121781","United Kingdom - Financial Services Authority"
"627812","121782","Canada - Ontario Securities Commission"
"627812","121782","Canada - Nova Scotia Securities Commission"
"627812","121782","Canada - New Brunswick Securities Commission"
"627812","121766","South Africa - Financial Services Board"
