"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
"926892","64535","13102","GLP HOLDINGS D-2 LLC","805-2962986680","Delaware","United States","Y","Y"
"926892","158962","107516","FAIRWAY INVESTMENTS LLC","805-8866812541","Delaware","United States","Y","Y"
"926892","158962","107515","CRUX INVESTMENTS LLC","805-3511709024","Delaware","United States","Y","Y"
"926892","158962","107514","BEBOP HOLDINGS LLC","805-9238248106","Delaware","United States","Y","Y"
"926892","158962","107513","MONK HOLDINGS LLC","805-1918643518","Delaware","United States","Y","Y"
"926388","62647","12718","ONE STONE CB3 LP","805-7308529543","","Cayman Islands","N","Y"
"926388","53425","10480","ONE STONE CB2 LP","805-9482701403","Delaware","United States","N","Y"
"926388","53425","10481","ONE STONE CB1 LP","805-8428875806","","Cayman Islands","N","Y"
"932087","42237","7626","INDIA SELECT OPPORTUNITIES FUND LIMITED","805-7079655861","","Mauritius","Y","N"
"932087","42206","7618","GLOBAL INDIA GROWTH OPPORTUNITIES FUND LIMITED","805-3096434715","","Mauritius","Y","N"
"907159","39186","7505","MACQUARIE CROP PARTNERS FEEDER, LP","805-9312596228","","Bermuda","N","Y"
"932213","47327","8648","WHARD STEWART FUND LIMITED","805-1078196948","","Cayman Islands","N","Y"
"932213","47327","8649","WHARD STEWART PARTNERS, L.P.","805-9780696843","Delaware","United States","N","Y"
"927251","65010","13274","VORTUS INVESTMENTS, LTD.","805-1902928571","","Cayman Islands","N","Y"
"927002","46230","11571","EVOLUTION US LENDING FUND","805-2674553035","","Cayman Islands","Y","N"
"927002","46230","25364","EVOLUTION INCOME FUND LTD.","805-9343763152","","Cayman Islands","Y","N"
"913408","58433","11784","PLYMOUTH LANE PARTNERS (ONSHORE), LP","805-8228553698","Delaware","United States","Y","N"
"913408","58433","11803","PLYMOUTH LANE PARTNERS (OFFSHORE INTERMEDIATE), LP","805-7651993757","","Cayman Islands","Y","N"
"913408","65734","13422","PLYMOUTH LANE PARTNERS (OFFSHORE), LTD.","805-1988252262","","Cayman Islands","Y","N"
"930675","19062","5329","JM FINANCIAL INDIA PROPERTY FUND LIMITED","805-1631925762","","Mauritius","Y","N"
"930271","12438","2762","THELEME FUND LIMITED","805-9924139094","","Cayman Islands","N","Y"
"930271","12438","2760","THELEME FUND LP","805-2439049755","Delaware","United States","N","Y"
"932379","50212","9328","EQT INFRASTRUCTURE II (NO. 2) FEEDER LIMITED PARTNERSHIP","805-1978530795","","United Kingdom","N","Y"
"932379","50212","9327","EQT INFRASTRUCTURE II (NO. 1) FEEDER LIMITED PARTNERSHIP","805-4812292068","","United Kingdom","N","Y"
"930904","23059","4566","FEROX FUND LIMITED","805-3470048611","","Cayman Islands","N","Y"
"917658","48158","8835","PLEASANT LAKE ONSHORE FEEDER FUND LP","805-2079197389","Delaware","United States","N","Y"
"917658","48158","12498","PLEASANT LAKE OFFSHORE FEEDER FUND LTD.","805-7744951638","","Cayman Islands","N","Y"
"927791","63998","12980","TRITON DEBT OPPORTUNITIES FUND US LP","805-9557533698","","Jersey","N","Y"
"927791","54150","12975","TRITON FUND IV EXECUTIVES FEEDER LP","805-5343585040","","Jersey","N","Y"
"927791","29855","5576","TRITON FUND III US LIMITED","805-5881125683","","Jersey","N","Y"
"927791","54149","10617","TRITON FUND IV US LP","805-5827149023","","Jersey","N","Y"
"927272","50742","9809","BREVAN HOWARD STRATEGIC MACRO FUND, LP","805-9214267645","Delaware","United States","N","Y"
"927272","50742","9808","BREVAN HOWARD STRATEGIC MACRO FUND LIMITED","805-8952506461","","Cayman Islands","N","Y"
"927272","17943","10064","BREVAN HOWARD ASIA FUND LP","805-8824433611","Delaware","United States","N","Y"
"927272","157794","106474","BREVAN HOWARD ARGENTINA FUND, LP","805-4934441435","Delaware","United States","N","Y"
"927272","157794","106473","BREVAN HOWARD ARGENTINA FUND LIMITED","805-6453732511","","Cayman Islands","N","Y"
"927272","19275","3778","BREVAN HOWARD SYSTEMATIC TRADING FUND LP","805-4604229177","Delaware","United States","N","Y"
"927272","19275","3777","BREVAN HOWARD SYSTEMATIC TRADING FUND LIMITED","805-9090397459","","Cayman Islands","N","Y"
"927272","18748","3697","BREVAN HOWARD MULTI-STRATEGY FUND LP","805-2273598814","Delaware","United States","N","Y"
"927272","18748","3695","BREVAN HOWARD MULTI-STRATEGY FUND LIMITED","805-7433830682","","Cayman Islands","N","Y"
"927272","17943","3537","BREVAN HOWARD ASIA FUND LIMITED","805-2331479675","","Cayman Islands","N","Y"
"927272","17577","3474","BH MACRO LIMITED","805-6016002521","","Guernsey","N","Y"
"927272","17577","3473","BREVAN HOWARD LP","805-6393974386","Delaware","United States","N","Y"
"927272","17577","3469","BREVAN HOWARD FUND LIMITED","805-2827951402","","Cayman Islands","N","Y"
"918307","58362","11770","MILLVILLE OPPORTUNITIES OFFSHORE FUND LTD.","805-2242861906","","Cayman Islands","Y","N"
"918307","58362","11769","MILLVILLE OPPORTUNITIES ONSHORE FUND, LP","805-2753135112","Delaware","United States","Y","N"
"905713","76570","49419","BLUE CLAY CAPITAL PARTNERS LP","805-7024658191","Delaware","United States","Y","N"
"905713","76570","49418","BLUE CLAY CAPITAL FUND LTD.","805-5308966648","","Cayman Islands","Y","N"
"932322","38850","7162","AMP CAPITAL INFRASTRUCTURE DEBT FUND (USD), LP","805-3055492140","","Cayman Islands","N","Y"
"932322","38850","7160","AMP CAPITAL INFRASTRUCTURE DEBT FUND (JPY), LP","805-4979812865","","Cayman Islands","N","Y"
"917078","2321","1383","GHVL, LP","805-1492940069","Delaware","United States","N","Y"
"917078","2324","1382","GHVL 2008, LP","805-5127455404","Delaware","United States","N","Y"
"932894","68440","13984","CRAWFORD ONSHORE PARTNERS, LP","805-1754729398","Delaware","United States","Y","N"
"932392","58131","11736","EQT MID MARKET (NO. 1) FEEDER LIMITED PARTNERSHIP","805-1054743770","","United Kingdom","N","Y"
"932392","58131","11737","EQT MID MARKET (NO. 2) FEEDER LIMITED PARTNERSHIP","805-8084889224","","United Kingdom","N","Y"
"933040","6641","1904","BUYOUTS C&C 2010A LP","805-1520191353","","United Kingdom","Y","N"
"933040","64612","13136","PE 2013-16 POOL LP","805-3013085204","","United Kingdom","Y","N"
"933040","6865","1947","GROWTH CCC 08-10A LP","805-9011695623","","United Kingdom","Y","N"
"932985","55571","109574","ADP II GP COMMITMENT L.P.","805-5714850229","","Guernsey","N","Y"
"933507","8693","2262","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LP","805-5336161167","Delaware","United States","N","Y"
"933507","8693","2261","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LTD","805-8596269204","","Cayman Islands","N","Y"
"933507","8724","2260","ALTIMA ONE WORLD AGRICULTURE FUND LP","805-5710811088","Delaware","United States","Y","Y"
"933507","8724","2259","ALTIMA ONE WORLD AGRICULTURE FUND LIMITED","805-9322140778","","Cayman Islands","Y","Y"
"889800","70076","14334","BLG TURKISH REAL ESTATE FEEDER FUND II L.P.","805-6519520618","","United Kingdom","Y","N"
"889800","70075","14333","BLG TURKISH REAL ESTATE FEEDER FUND L.P.","805-6519520618","","United Kingdom","Y","N"
"903467","44276","8009","AURORA FEEDER LP","805-4261453096","Delaware","United States","Y","N"
"903467","44330","8007","GCC II FEEDER BV","805-4910505238","","Netherlands","Y","N"
"933991","7145","1993","CPIM STUCTURED CREDIT FUND 20 INC.","805-7484177072","","Cayman Islands","N","Y"
"933991","15286","3167","CPIM STRUCTURED CREDIT FUND 1500 INC.","805-3989655750","","Cayman Islands","N","Y"
"933991","4550","3160","CPIM STRUCTURED CREDIT FUND 1000 INC.","805-2388274623","","Cayman Islands","N","Y"
"932448","57976","13469","ARCAPITA VENTURES I HOLDING COMPANY LIMITED","805-2231578671","","Cayman Islands","Y","Y"
"918068","120654","83447","RIPOSTE GLOBAL OPPORTUNITY FUND, LTD.","805-7921257227","","Cayman Islands","Y","N"
"918068","120654","83446","RIPOSTE GLOBAL OPPORTUNITY FUND, LP","805-6940406728","Delaware","United States","Y","N"
"934314","30954","5801","PEAK TEN MANAGEMENT LP","805-2502574746","Delaware","United States","N","Y"
"934314","30954","5655","LANEXA GLOBAL OFFSHORE FUND, LTD","805-7352604440","","Cayman Islands","N","Y"
"930934","159126","109600","SPRINGBOK ENERGY FEEDER FUND LLC","805-8681961011","Delaware","United States","N","Y"
"932661","162149","109567","LEDBURY CAPITAL FUND LP","805-3525285351","Delaware","United States","N","Y"
"932661","162149","109566","LEDBURY CAPITAL FUND LTD","805-8975119458","","Cayman Islands","N","Y"
"934678","70076","14334","BLG TURKISH REAL ESTATE FEEDER FUND II L.P.","805-6519520618","","United Kingdom","Y","N"
"934678","70075","14333","BLG TURKISH REAL ESTATE FEEDER FUND L.P.","805-6519520618","","United Kingdom","Y","N"
"932886","40736","7434","LONG BAR MAPLE HILL LLC","805-5625983882","Delaware","United States","Y","N"
"932886","40736","7430","INDIGO HILLCREST LP","805-2446616002","","Cayman Islands","Y","N"
"932886","40696","7416","INDIGO SANTA FE INVESTMENTS CAYMAN II JUNIOR LP","805-8736564352","","Cayman Islands","Y","N"
"932886","40452","7379","LONG BAR HUNGARY LLC","805-9966499699","Delaware","United States","Y","N"
"932886","162221","109610","LONG BAR ROCKIES, LLC","805-2741477131","Delaware","United States","Y","N"
"932886","162253","109614","INDIGO INVESTMENTS HUNGARY LLC","805-6590295680","Delaware","United States","Y","N"
"932886","63430","109613","INDIGO DENVER HOLDINGS COMPANY, LLC","805-1262925324","Delaware","United States","Y","N"
"932886","63430","109612","FRONTIER HOLDINGS COMPANY, LLC","805-3883564386","Delaware","United States","Y","N"
"932886","162221","109611","WAF CAPITAL HOLDINGS COMPANY, LLC","805-1175686751","Delaware","United States","Y","N"
"933487","68909","109582","TRIGRAM GLOBAL MACRO US FEEDER FUND","805-3372473390","","Cayman Islands","N","Y"
"933487","68909","14094","TRIGRAM GLOBAL MACRO NON-US FEEDER FUND","805-9701120876","","Cayman Islands","N","Y"
"935226","63762","12921","ASIYA GATEWAY FUND LTD.","805-9845934561","","Cayman Islands","N","Y"
"935226","63763","12920","ASIYA PANDA FUND LTD.","805-9285221075","","Cayman Islands","N","Y"
"933988","56306","11143","RED CLIFF ASIA FUND","805-8848082992","","Cayman Islands","N","Y"
"928812","158918","107497","ENGLE CAPITAL PARTNERS OFFSHORE, LTD.","805-5965825424","","Cayman Islands","N","Y"
"928812","158918","107496","ENGLE CAPITAL PARTNERS, L.P.","805-8412055177","Delaware","United States","N","Y"
"933199","162198","109583","TCI REAL ESTATE PARTNERS FUND I LIMITED","805-7915370072","","Cayman Islands","N","Y"
"933199","162203","109586","THE CHILDREN'S INVESTMENT FUND LP","805-8527362041","Delaware","United States","N","Y"
"933199","162203","109585","THE CHILDREN'S INVESTMENT FUND","805-9399433920","","Cayman Islands","N","Y"
"933498","12652","2773","HIP II INTERNATIONAL L.P.","805-8408341840","","United Kingdom","N","Y"
"933498","12382","2755","HIP INTERNATIONAL L.P.","805-5105915710","","United Kingdom","N","Y"
"933498","52082","10050","HIP III GUERNSEY L.P. INC","805-9548817708","","Guernsey","N","Y"
"933498","52082","10049","HIP III INTERNATIONAL L.P.","805-9012001843","","United Kingdom","N","Y"
"933957","34201","13134","HINDE GOLD FEEDER FUND LP","805-2289993384","Delaware","United States","Y","N"
"933957","34201","13135","HINDE GOLD FEEDER FUND LTD.","805-1843495166","","Cayman Islands","Y","N"
"932374","60377","12197","SCREP V JAPAN INSTITUTIONAL FEEDER G, L.P.","805-7625615767","","Cayman Islands","N","Y"
"932374","60376","12195","SCREP V JAPAN INSTITUTIONAL FEEDER C, L.P.","805-7172332107","","Cayman Islands","N","Y"
"932374","60375","12194","SCREP V JAPAN FEEDER B, L.P.","805-3312073702","","Cayman Islands","N","Y"
"932374","60375","12193","SCREP V JAPAN FEEDER A, L.P.","805-3878579359","","Cayman Islands","N","Y"
"932374","22136","9534","PACIFIC ALLIANCE ASIA OPPORTUNITY FEEDER FUND IV L.P.","805-3446083476","","Cayman Islands","N","Y"
"932374","22994","4351","PACIFIC ALLIANCE-FF FEEDER FUND, L.P.","805-1445493966","","Cayman Islands","N","Y"
"932374","23013","4354","PAG ASIA I FEEDER FUND LP","805-8114356887","","Cayman Islands","N","Y"
"932374","22985","4347","PACIFIC ALLIANCE SPECIAL SITUATIONS FEEDER FUND L.P.","805-2087714037","","Cayman Islands","N","Y"
"932374","22136","4270","PACIFIC ALLIANCE ASIA OPPORTUNITY FEEDER FUND III LIMITED","805-3299265325","","Cayman Islands","N","Y"
"932374","22136","4269","PACIFIC ALLIANCE ASIA OPPORTUNITY FEEDER FUND II LIMITED","805-4833591087","","Cayman Islands","N","Y"
"932374","22136","4268","PACIFIC ALLIANCE ASIA OPPORTUNITY FEEDER FUND LIMITED","805-3631386866","","Cayman Islands","N","Y"
"932374","22136","4267","PACIFIC ALLIANCE ASIA OPPORTUNITY FUND LIMITED","805-1261677471","","Cayman Islands","N","Y"
"932374","50037","9258","PAG ASIA LOAN FEEDER FUND II LP","805-8965402736","","Cayman Islands","N","Y"
"932374","50037","9257","PAG ASIA LOAN FEEDER FUND LP","805-4893849940","","Cayman Islands","N","Y"
"932374","21571","9357","SECURED CAPITAL JAPAN REAL ESTATE PARTNERS IV, L.P.","805-6210072598","Delaware","United States","N","Y"
"932374","21571","9355","SECURED CAPITAL JAPAN REAL ESTATE PARTNERS IV CAYMAN L.P.","805-9456759624","","Cayman Islands","N","Y"
"932374","50352","9353","SCREP V FEEDER B, L.P.","805-3844046057","","Cayman Islands","N","Y"
"932374","50352","9352","SCREP V FEEDER A, L.P.","805-5457241567","","Cayman Islands","N","Y"
"932374","73932","39379","PAG ASIA LOAN II FEEDER FUND II L.P.","805-8348551117","","Cayman Islands","N","Y"
"932374","73932","39378","PAG ASIA LOAN FEEDER FUND LP","805-7417060723","","Cayman Islands","N","Y"
"932374","73928","39376","PAG ASIA SPECIAL SITUATIONS II FEEDER FUND L.P.","805-9607667655","","Cayman Islands","N","Y"
"934442","14201","3012","SR PHOENICIA INC - PHOENICIA PORTFOLIO","805-7812451032","","Cayman Islands","N","Y"
"934442","14198","3011","SR GLOBAL FUND INC - FRONTIER PORTFOLIO","805-3608635473","","Cayman Islands","N","Y"
"934442","14196","3010","SR GLOBAL FUND INC - JAPAN PORTFOLIO","805-1564645788","","Cayman Islands","N","Y"
"934442","14193","3009","SR GLOBAL FUND INC  - GLOBAL OPPORTUNITIES PORTFOLIO","805-4557896877","","Cayman Islands","N","Y"
"934442","14189","3008","SR GLOBAL FUND INC - INTERNATIONAL PORTFOLIO","805-1714071585","","Cayman Islands","N","Y"
"934442","53933","10576","SR GLOBAL FUND INC - EMERGING MARKET EQUITY PORTFOLIO","805-4940931732","","Cayman Islands","N","Y"
"936431","158918","107497","ENGLE CAPITAL PARTNERS OFFSHORE, LTD.","805-5965825424","","Cayman Islands","N","Y"
"936431","158918","107496","ENGLE CAPITAL PARTNERS, L.P.","805-8412055177","Delaware","United States","N","Y"
"927264","158808","107474","THE SFP JAPAN SPECIAL OPPORTUNITIES FUND LTD.","805-8620089924","","Cayman Islands","N","Y"
"927264","158808","107475","THE SFP JAPAN SPECIAL OPPORTUNITIES FUND L.P.","805-3371488402","","Cayman Islands","N","Y"
"927264","61228","12390","SINFONIETTA L.P.","805-3169773170","","Cayman Islands","Y","N"
"927264","61228","12386","SINFONIETTA","805-7918191974","","Cayman Islands","N","Y"
"927264","61246","12393","THE SFP VALUE REALIZATION FUND LTD.","805-9155121117","","Cayman Islands","N","Y"
"927264","61246","12392","THE SFP VALUE REALIZATION FUND L.P.","805-2748853792","Delaware","United States","N","Y"
"934673","65786","13435","SERENITY INVESTMENT FEEDER FUND LIMITED","805-4084263794","","Cayman Islands","N","Y"
"928861","158921","107501","PARABELLUM PARTNERS I OFFSHORE, LTD.","805-7923683677","","Cayman Islands","Y","N"
"936559","56397","11151","SYNERGY ASIA AGGRESSIVE FEEDER FUND","805-4980595169","","Cayman Islands","N","Y"
"936559","164163","112566","SYNERGY GLOBAL FEEDER FUND","805-5073833045","","Cayman Islands","N","Y"
"936415","65195","13315","ELLIOTT HAWKEYE HOLDINGS LIMITED","805-7144568905","","Cayman Islands","Y","N"
"936415","48602","8922","GOSHAWK HOLDINGS LIMITED","805-7868181463","","Cayman Islands","Y","N"
"939007","59099","47378","JERICA COMMERCIAL MORTGAGE OPPORTUNITY INTERMEDIATE FUND, LP","805-1758996107","","Cayman Islands","N","Y"
"939007","59099","47376","JERICA COMMERCIAL MORTGAGE OPPORTUNITY FUND, LTD.","805-3522160304","","Cayman Islands","N","Y"
"939007","59099","47375","JERICA COMMERICAL MORTGAGE OPPORTUNITY FUND, LLC","805-1150719629","Delaware","United States","N","Y"
"938238","66774","13670","TCI REAL ESTATE PARTNERS FUND I LIMITED","805-7915370072","","Cayman Islands","N","Y"
"938238","30398","5544","THE CHILDREN'S INVESTMENT FUND LP","805-8527362041","Delaware","United States","N","Y"
"938238","30398","5543","THE CHILDREN'S INVESTMENT FUND","805-9399433920","","Cayman Islands","N","Y"
"939405","56093","11106","IDALION GLOBAL FUND LP","805-9617265539","Delaware","United States","N","Y"
"939405","56093","11107","IDALION GLOBAL FUND LIMITED","805-6423219256","","Cayman Islands","N","Y"
"939478","4729","1567","SAGIL LATIN AMERICAN OPPORTUNITIES FUND","805-7324321306","","Cayman Islands","Y","Y"
"939478","4729","1568","SAGIL LATIN AMERICAN OPPORTUNITIES FUND LP","805-4376322747","Delaware","United States","Y","Y"
"939467","67552","13841","RBR STRATEGIC VALUE LTD","805-8048525456","","Cayman Islands","N","Y"
"939467","67550","13840","RBR EUROPEAN LONG SHORT LTD","805-6534340863","","Cayman Islands","N","Y"
"939467","67550","13839","RBR EUROPEAN LONG SHORT LP","805-6009720812","Delaware","United States","N","Y"
"939467","67552","115591","RBR STRATEGIC VALUE LP","805-5811060229","Delaware","United States","N","Y"
"939423","63934","12973","RBR EUROPEAN LONG SHORT LTD","805-6534340863","","Cayman Islands","N","Y"
"939423","63934","12972","RBR EUROPEAN LONG SHORT LP","805-6009720812","Delaware","United States","N","Y"
"939423","120360","83384","RBR STRATEGIC VALUE LTD","805-8048525456","","Cayman Islands","N","Y"
"939423","120360","115590","RBR STRATEGIC VALUE LP","805-5811060229","Delaware","United States","N","Y"
"939641","64792","13198","DSAM+ FUND","805-6342575080","","Cayman Islands","N","Y"
"939641","64792","13197","DSAM+ FUND LP","805-8257434336","Delaware","United States","N","Y"
"939641","43506","7878","DSAM LONG/SHORT EQUITY FUND","805-8107146811","","Cayman Islands","N","Y"
"939641","43506","7879","DSAM LONG/SHORT EQUITY FUND LP","805-9973907511","Delaware","United States","N","Y"
"933559","40429","13313","VINTAGE VENTURE PARTNERS II SP (CAYMAN) LP","805-3840786712","","Cayman Islands","N","Y"
"926732","46249","8357","ICHIRIZUA DOMESTIC FEEDER FUND","805-4957037377","Delaware","United States","Y","N"
"940122","158968","107523","M1","805-9283121531","","Mauritius","N","Y"
"940122","10747","2535","M II","805-1182781610","","Mauritius","N","Y"
"940122","10280","2480","M III","805-8112487009","","Mauritius","N","Y"
"940122","64681","13151","INDIA INFRASTRUCTURE FUND (SINGAPORE) PTE LIMITED","805-5863728880","","Singapore","N","Y"
"940122","158968","107524","M3","805-9113902340","","Mauritius","N","Y"
"940350","30771","5598","PWP RE FUND I US FEEDER LP","805-2240168102","","United Kingdom","N","Y"
"940350","49263","9065","PWP RE FUND II US FEEDER LP","805-2240168102","","Jersey","N","Y"
"939028","29406","5353","TAURUS RESOURCES FUND NO. 2 LLC","805-4317759556","Delaware","United States","N","Y"
"939028","65481","13359","TAURUS MINING FINANCE FUND LLC","805-5527538402","Delaware","United States","N","Y"
"939028","65481","13358","TAURUS MINING FINANCE FUND LTD","805-1193631624","","Cayman Islands","N","Y"
"939028","29406","5351","TAURUS RESOURCES FUND NO. 2 LTD","805-2116484596","","Cayman Islands","N","Y"
"939028","28988","5346","TAURUS RESOURCES FUND III LLC","805-7527553200","Delaware","United States","N","Y"
"939028","28988","5344","TAURUS RESOURCES FUND II LTD","805-8666663022","","Cayman Islands","N","Y"
"940379","31718","5776","BULWARKBAY CREDIT OPPORTUNITIES FUND LP","805-6112747695","Delaware","United States","N","Y"
"940379","31718","5777","BULWARKBAY CREDIT OPPORTUNITIES FUND LTD","805-6522028437","","Cayman Islands","N","Y"
"940918","41582","7536","SW GLOBAL CREDIT OPPORTUNITY FUND LTD.","805-9949851623","","Cayman Islands","N","Y"
"940918","41582","7534","SW GLOBAL CREDIT OPPORTUNITY FUND LLC","805-4457441189","Delaware","United States","N","Y"
"911504","120369","83386","CHINA ALPHA FUND LP","805-8983449725","Delaware","United States","N","Y"
"911504","120369","83385","CHINA ALPHA II FUND LTD","805-9757155763","","Cayman Islands","N","Y"
"940964","90230","67366","THUNDERBIRD PARTICIPATION LP","805-3724472141","","Cayman Islands","N","Y"
"940964","90230","67365","THUNDERBIRD ONSHORE FUND LLC","805-5846466586","Delaware","United States","N","Y"
"940964","90230","67364","THUNDERBIRD OFFSHORE FUND LIMITED","805-8174250948","","Cayman Islands","N","Y"
"940979","8103","2139","CASTLEROCK FUND, LTD.","805-5315793888","","British Virgin Islands","Y","N"
"938630","166360","115600","TRP (ENDURANCE) TFO FEEDER LP","805-7895373416","Delaware","United States","Y","N"
"934160","162245","109606","SCIENCAST OFFSHORE FUND LTD","805-9178366722","","Cayman Islands","N","Y"
"934160","162245","109605","SCIENCAST FUND L.P.","805-1421310331","Delaware","United States","N","Y"
"940963","63720","13031","IBIS GLOBAL MEDIA FUND II","805-5264818947","","Cape Verde Islands","N","Y"
"940963","63665","13030","IBIS GLOBAL MEDIA FUND","805-5930776127","","Cayman Islands","N","Y"
"941543","63667","12900","MACROSYNERGY TRADING FUND LP","805-6226397215","","Cayman Islands","Y","Y"
"941543","63667","12899","MACROSYNERGY TRADING FUND LIMITED","805-7165020311","","Cayman Islands","Y","Y"
"941626","166360","115600","TRP (ENDURANCE) TFO FEEDER LP","805-7895373416","Delaware","United States","Y","N"
"941716","162245","109606","SCIENCAST OFFSHORE FUND LTD","805-9178366722","","Cayman Islands","N","Y"
"941716","162245","109605","SCIENCAST FUND L.P.","805-1421310331","Delaware","United States","N","Y"
"939935","166346","115596","FERRY STREET LONG/SHORT EQUITY FUND LP","805-6659294800","Delaware","United States","N","Y"
"933912","57562","11563","GNS HILLIER ONSHORE GROWTH FUND","805-9859526963","","Cayman Islands","N","Y"
"942191","166598","115643","ANCHOR EQUITY PARTNERS FUND II (CAYMAN) FEEDER, L.P.","805-4646600196","","Cayman Islands","N","Y"
"942469","120369","83386","CHINA ALPHA FUND LP","805-8983449725","Delaware","United States","N","Y"
"942469","120369","83385","CHINA ALPHA II FUND LTD","805-9757155763","","Cayman Islands","N","Y"
"942518","166346","115596","FERRY STREET LONG/SHORT EQUITY FUND LP","805-6659294800","Delaware","United States","N","Y"
"936253","30954","5801","PEAK TEN MANAGEMENT LP","805-2502574746","Delaware","United States","N","Y"
"936253","30954","5655","PEAK TEN OFFSHORE FUND, LTD.","805-7352604440","","Cayman Islands","N","Y"
"942642","162245","109606","SCIENCAST OFFSHORE FUND LTD","805-9178366722","","Cayman Islands","N","Y"
"942642","162245","109605","SCIENCAST FUND L.P.","805-1421310331","Delaware","United States","N","Y"
"942951","166598","115643","ANCHOR EQUITY PARTNERS FUND II (CAYMAN) FEEDER, L.P.","805-4646600196","","Cayman Islands","N","Y"
"942483","166696","115673","SW7 US EQUITIES FUND I LP","805-7259213423","Delaware","United States","Y","N"
"942483","166696","115672","SW7 US EQUITIES FUND I LIMITED","805-8334538567","","Cayman Islands","Y","N"
"942483","166695","115671","SW7 US EQUITIES FUND I LP","805-7259213423","Delaware","United States","Y","N"
"942483","166695","115670","SW7 US EQUITIES FUND I LIMITED","805-8334538567","","Cayman Islands","Y","N"
"943188","43359","7837","EKLEKITIKOS RETURN INTERNATIONAL FUND LTD.","805-3927610082","","Cayman Islands","N","Y"
"943188","43359","7838","EKLEKTIKOS ABSOLUTE RETURN FUND LP","805-7110583660","Texas","United States","N","Y"
"943188","43357","7836","CITI GREENWICH STREET PARTNERS II OFFSHORE FUND","805-3562098082","","Cayman Islands","N","Y"
"939627","63762","12921","ASIYA GATEWAY FUND LTD.","805-9845934561","","Cayman Islands","N","Y"
"939627","63763","12920","ASIYA PANDA FUND LTD.","805-9285221075","","Cayman Islands","N","Y"
"943303","65453","13380","EAST LODGE CAPITAL CREDIT OPPORTUNITIES FUND L.P.","805-3508558381","Delaware","United States","N","Y"
"943303","65453","13379","EAST LODGE CAPITAL CREDIT OPPORTUNITIES FUND LTD.","805-4189621677","","Cayman Islands","N","Y"
"927754","159085","107554","TATA CAPITAL GROWTH FUND LP","805-3372861659","","Singapore","N","Y"
"944274","64763","13194","PEDDER STREET ASIA ABSOLUTE RETURN FUND LIMITED","805-5410216716","","Cayman Islands","N","Y"
"944522","43409","7852","NORTH POLE DELEWARE, LP","805-3498150038","Delaware","United States","N","Y"
"944522","43409","7851","NORTH POLE CAPITAL INVESTMENTS LIMITED","805-7691766952","","Cayman Islands","N","Y"
"944522","43416","7858","NORTH POLE SELECT","805-2482004574","","Cayman Islands","N","Y"
"944522","43409","7853","NORTH POLE OFFSHORE","805-4708458066","","Cayman Islands","N","Y"
"936598","7538","5339","MOUNTGRANGE REAL ESTATE OPPORTUNITY FUND L.P.","805-7995250414","","United Kingdom","Y","Y"
"936598","7538","5000","MOREOF (PARALLEL II) L.P.","805-8499997407","","United Kingdom","Y","Y"
"936598","7538","4431","MOUNTGRANGE REAL ESTATE OPPORTUNITY FUND (S) L.P.","805-2161201142","","United Kingdom","Y","Y"
"944705","30771","5598","PWP RE FUND I US FEEDER LP","805-2240168102","","United Kingdom","N","Y"
"944705","49263","9065","PWP RE FUND II US FEEDER LP","805-2240168102","","Jersey","N","Y"
"944534","1084","1036","ELLIS LAKE DOMESTIC FUND, LP","805-6501148271","Delaware","United States","N","Y"
"944534","1084","1037","ELLIS LAKE OFFSHORE FUND, LTD.","805-9182901166","","Cayman Islands","N","Y"
"940075","56601","11247","MST GLOBAL OFFSHORE FUND","805-8738378653","","Cayman Islands","N","Y"
"944991","41952","7583","LTE PARTNERS, LLC","805-4655253551","Delaware","United States","Y","N"
"943552","166837","115723","WESTRAY LONG/SHORT US FEEDER L.P.","805-2715266759","Delaware","United States","Y","Y"
"943552","166837","115722","WESTRAY LONG/SHORT FEEDER FUND","805-9230183154","","Cayman Islands","Y","Y"
"945881","12652","2773","HIP II INTERNATIONAL L.P.","805-8408341840","","United Kingdom","N","Y"
"945881","12382","2755","HIP INTERNATIONAL L.P.","805-5105915710","","United Kingdom","N","Y"
"945881","52082","10050","HIP III GUERNSEY L.P. INC","805-9548817708","","Guernsey","N","Y"
"945881","52082","10049","HIP III INTERNATIONAL L.P.","805-9012001843","","United Kingdom","N","Y"
"946137","59099","47378","JERICA COMMERCIAL MORTGAGE OPPORTUNITY INTERMEDIATE FUND, LP","805-1758996107","","Cayman Islands","N","Y"
"946137","59099","47376","JERICA COMMERCIAL MORTGAGE OPPORTUNITY FUND, LTD.","805-3522160304","","Cayman Islands","N","Y"
"946137","59099","47375","JERICA COMMERICAL MORTGAGE OPPORTUNITY FUND, LLC","805-1150719629","Delaware","United States","N","Y"
"942334","67663","13857","ALIGHT CAPITAL OFFSHORE FUND, LTD.","805-4546427585","","Cayman Islands","N","Y"
"942334","67663","13856","ALIGHT CAPITAL ONSHORE FUND, L.P.","805-4809473304","Delaware","United States","N","Y"
"942948","28167","5164","GCP FUND IIA (FEEDER) LP","805-2690401753","","United Kingdom","Y","Y"
