FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1028148,"","","Y","","","","","","","",
1028150,"","","Y","","","","","","","",
1028155,"","","Y","","","","","","","",
1028162,"","","Y","","","","","","","",
1028165,"","","Y","","","","","","","",
1028166,"","","Y","","","","","","","",
1028170,"","","Y","","","","","","","",
1028172,"","","Y","","","","","","","",
1028173,"","","Y","","","","","","","",
1028182,"","","Y","","","","","","","",
1028185,"","","Y","","","","","","","",
1028187,"","","Y","","","","","","","",
1028188,"","","Y","","","","","","","",
1028192,"","","Y","","","","","","","",
1028194,"","","Y","","","","","","","",
1028197,"","","Y","","","","","","","",
1028198,"","","Y","","","","","","","",
1028200,"","","Y","","","","","","","",
1028201,"","","Y","","","","","","","",
1028202,"","","Y","","","","","","","",
1028203,"","","Y","","","","","","","",
1028206,"","","Y","","","","","","","",
1028208,"","","Y","","","","","","","",
1028209,"","","Y","","","","","","","",
1028212,"","","Y","","","","","","","",
1028214,"","","Y","","","","","","","",
1028216,"","","Y","","","","","","","",
1028220,"","","Y","","","","","","","",
1028221,"","","","","Y","","","","","",
1028222,"","","Y","","","","","","","",
1028225,"","","Y","","","","","","","",
1028232,"","","Y","","","","","","","",
1028235,"","","Y","","","","","","","",
1028236,"","","Y","","","","","","","",
1028237,"","","Y","","","","","","","",
1028239,"","","Y","","","","","","","",
1028241,"","","Y","","","","","","","",
1028242,"","","Y","","","","","","","",
1028243,"","","Y","","","","","","","",
1028244,"","","Y","","","","","","","",
1028245,"","","Y","","","","","","","",
1028252,"","","Y","","","","","","","",
1028255,"","","Y","","","","","","","",
1028259,"","","Y","","","","","","","",
1028260,"","","Y","","","","","","","",
1028262,"","","Y","","","","","","","",
1028263,"","","Y","","","","","","","",
1028264,"","","Y","","","","","","","",
1028267,"","","Y","","","","","","","",
1028269,"","","Y","","","","","","","",
1028270,"","","Y","","","","","","","",
1028271,"","","Y","","","","","","","",
1028273,"","","Y","","","","","","","",
1028276,"","","Y","","","","","","","",
1028279,"","","Y","","","","","","","",
1028282,"","","Y","","","","","","","",
1028286,"","","Y","","","","","","","",
1028287,"","","Y","","","","","","","",
1028288,"","","Y","","","","","","","",
1028290,"Y","","","","","","","","","",
1028291,"","","Y","","","","","","","",
1028293,"","","Y","","","","","","","",
1028296,"","","Y","","","","","","","",
1028300,"","","Y","","","","","","","",
1028306,"","","Y","","","","","","","",
1028315,"","","Y","","","","","","","",
1028318,"","","Y","","","","","","","",
1028319,"","","Y","","","","","","","",
1028320,"","","Y","","","","","","","",
1028324,"","","Y","","","","","","","",
1028325,"","","","","","","","Y","","",
1028328,"","","Y","","","","","","","",
1028334,"Y","","","","","","","","","",
1028336,"","","Y","","","","","","","",
1028337,"","","Y","","","","","","","",
1028338,"","","Y","","","","","","","",
1028339,"","","Y","","","","","","","",
1028346,"","","Y","","","","","","","",
1028349,"","","Y","","","","","","","",
1028350,"Y","","","","","","","","","",
1028352,"","","Y","","","","","","","",
1028354,"","","Y","","","","","","","",
1028357,"","","Y","","","","","","","",
1028360,"","","Y","","","","","","","",
1028363,"","","Y","","","","","","","",
1028365,"","","Y","","","","","","","",
1028366,"","","Y","","","","","","","",
1028371,"","","Y","","","","","","","",
1028374,"","","Y","","","","","","","",
1028376,"","","Y","","","","","","","",
1028379,"","","Y","","","","","","","",
1028381,"","","Y","","","","","","","",
1028382,"","","Y","","","","","","","",
1028383,"","","Y","","","","","","","",
1028384,"","","Y","","","","","","","",
1028385,"","","Y","","","","","","","",
1028391,"","","Y","","","","","","","",
1028392,"","","Y","","","","","","","",
1028393,"","","Y","","","","","","","",
1028402,"","","Y","","","","","","","",
1028405,"","","Y","","","","","","","",
1028406,"","","Y","","","","","","","",
1028410,"","","","Y","","","","","","",
1028415,"","","Y","","","","","","","",
1028418,"","","Y","","","","","","","",
1028421,"","","Y","","","","","","","",
1028422,"","","Y","","","","","","","",
1028423,"","","Y","","","","","","","",
1028424,"","Y","","","","","","","","",2016
1028426,"","","Y","","","","","","","",
1028427,"","","Y","","","","","","","",
1028430,"","","Y","","","","","","","",
1028435,"","","Y","","","","","","","",
1028442,"","","Y","","","","","","","",
1028444,"","","Y","","","","","","","",
1028445,"","","Y","","","","","","","",
1028448,"","","Y","","","","","","","",
1028449,"","","Y","","","","","","","",
1028450,"","","Y","","","","","","","",
1028457,"","","Y","","","","","","","",
1028462,"","","Y","","","","","","","",
1028465,"","","Y","","","","","","","",
1028467,"","","Y","","","","","","","",
1028469,"","","Y","","","","","","","",
1028471,"","","Y","","","","","","","",
1028472,"","","Y","","","","","","","",
1028480,"","","Y","","","","","","","",
1028482,"","","Y","","","","","","","",
1028485,"","","Y","","","","","","","",
1028488,"","","Y","","","","","","","",
1028496,"","","Y","","","","","","","",
1028498,"","","Y","","","","","","","",
1028500,"","","Y","","","","","","","",
1028501,"","","Y","","","","","","","",
1028505,"","","Y","","","","","","","",
1028508,"","","Y","","","","","","","",
1028509,"","","Y","","","","","","","",
1028512,"","","","","","","Y","","","",
1028513,"","","Y","","","","","","","",
1028518,"","","","","","","Y","","","",
1028520,"","","Y","","","","","","","",
1028522,"","","Y","","","","","","","",
1028523,"","","Y","","","","","","","",
1028533,"","","Y","","","","","","","",
1028534,"","","Y","","","","","","","",
1028536,"","","Y","","","","","","","",
1028537,"","","Y","","","","","","","",
1028539,"","","Y","","","","","","","",
1028541,"","","Y","","","","","","","",
1028542,"","","Y","","","","","","","",
1028543,"","","Y","","","","","","","",
1028544,"","","Y","","","","","","","",
1028547,"","","Y","","","","","","","",
1028551,"","","Y","","","","","","","",
1028553,"","","Y","","","","","","","",
1028554,"","","Y","","","","","","","",
1028555,"","","Y","","","","","","","",
1028558,"","","Y","","","","","","","",
1028560,"","","Y","","","","","","","",
1028562,"","","Y","","","","","","","",
1028563,"","","Y","","","","","","","",
1028565,"","","","Y","","","","","","",
1028569,"","","Y","","","","","","","",
1028589,"","","Y","","","","","","","",
1028590,"","","Y","","","","","","","",
1028591,"","","","","","Y","","","","",2016
1028592,"Y","","","","","","","","","Y",
1028594,"","","","","","","Y","","","",
1028595,"","","Y","","","","","","","",
1028596,"","","Y","","","","","","","",
1028597,"","","","","","","Y","","","",
1028603,"","","Y","","","","","","","",
1028604,"","","","Y","","","","","","",
1028607,"","","Y","","","","","","","",
1028611,"","","Y","","","","","","","",
1028612,"","","Y","","","","","","","",
1028616,"","","Y","","","","","","","",
1028618,"","","Y","","","","","","","",
1028620,"","","Y","","","","","","","",
1028621,"","","Y","","","","","","","",
1028623,"","","Y","","","","","","","",
1028626,"","","Y","","","","","","","",
1028628,"","","Y","","","","","","","",
1028630,"","","Y","","","","","","","",
1028631,"","","Y","","","","","","","",
1028633,"","","Y","","","","","","","",
1028640,"","","Y","","","","","","","",
1028642,"","","Y","","","","","","","",
1028643,"","","Y","","","","","","","",
1028646,"","","Y","","","","","","","",
1028647,"","","","","","","Y","","","",
1028648,"","","Y","","","","","","","",
1028651,"","","Y","","","","","","","",
1028652,"","","Y","","","","","","","",
1028655,"","","Y","","","","","","","",
1028657,"","","Y","","","","","","","",
1028663,"","","Y","","","","","","","",
1028665,"","","Y","","","","","","","",
1028666,"","","Y","","","","","","","",
1028680,"","","Y","","","","","","","",
1028681,"","","Y","","","","","","","",
1028682,"","","Y","","","","","","","",
1028683,"","","Y","","","","","","","",
1028684,"","","Y","","","","","","","",
1028691,"","","Y","","","","","","","",
1028697,"","","Y","","","","","","","",
1028698,"","","Y","","","","","","","",
1028700,"","","Y","","","","","","","",
1028701,"","","Y","","","","","","","",
1028702,"","","Y","","","","","","","",
1028703,"","","","","","","Y","","","",
1028706,"","","Y","","","","","","","",
1028709,"","","Y","","","","","","","",
1028711,"","","Y","","","","","","","",
1028714,"","","Y","","","","","","","",
1028723,"","","Y","","","","","","","",
1028724,"","","Y","","","","","","","",
1028725,"","","Y","","","","","","","",
1028726,"","","Y","","","","","","","",
1028727,"","","Y","","","","","","","",
1028731,"","","Y","","","","","","","",
1028737,"Y","","","","","","","","","",
1028739,"","","Y","","","","","","","",
1028740,"","","Y","","","","","","","",
1028741,"","","Y","","","","","","","",
1028745,"","","Y","","","","","","","",
1028748,"","","Y","","","","","","","",
1028751,"","","Y","","","","","","","",
1028755,"","","Y","","","","","","","",
1028756,"","","Y","","","","","","","",
1028758,"","","Y","","","","","","","",
1028760,"","","Y","","","","","","","",
1028764,"","","Y","","","","","","","",
1028765,"","","Y","","","","","","","",
1028766,"","","Y","","","","","","","",
1028770,"","","","","Y","","","","","",
1028771,"","","Y","","","","","","","",
1028772,"Y","","","","","","","","","",
1028777,"","","Y","","","","","","","",
1028780,"","","Y","","","","","","","",
1028784,"","","Y","","","","","","","",
1028792,"","","Y","","","","","","","",
1028794,"","","Y","","","","","","","",
1028795,"","","Y","","","","","","","",
1028799,"","","Y","","","","","","","",
1028805,"","","Y","","","","","","","",
1028806,"","","Y","","","","","","","",
1028807,"","","Y","","","","","","","",
1028810,"","","Y","","","","","","","",
1028811,"","","","","Y","","","","","",
1028812,"","","","","","","Y","","","",
1028815,"","","Y","","","","","","","",
1028816,"","","Y","","","","","","","",
1028818,"","","Y","","","","","","","",
1028821,"","","Y","","","","","","","",
1028828,"","","Y","","","","","","","",
1028832,"Y","","","","","","","","","",
1028835,"","","Y","","","","","","","",
1028837,"","","Y","","","","","","","",
1028844,"","","","","","","Y","","","",
1028847,"","","Y","","","","","","","",
1028855,"","","Y","","","","","","","",
1028856,"","","Y","","","","","","","",
1028857,"","","","","","","Y","","","",
1028859,"","","Y","","","","","","","",
1028860,"Y","","","","","","","","","",
1028862,"","","Y","","","","","","","",
1028864,"","","Y","","","","","","","",
1028867,"","","Y","","","","","","","",
1028876,"","","Y","","","","","","","",
1028878,"","","","","Y","","","","","",
1028881,"","","","","","","Y","","","",
1028882,"","","Y","","","","","","","",
1028883,"","","Y","","","","","","","",
1028887,"","","","","","","Y","","","",
1028888,"","","","","","","Y","","","",
1028889,"","","","","","","Y","","","",
1028890,"","","","","","","Y","","","",
1028891,"","","Y","","","","","","","",
1028892,"","","Y","","","","","","","",
1028893,"","","","","","","Y","","","",
1028896,"","","Y","","","","","","","",
1028898,"","","","","","","Y","","","",
1028900,"","","Y","","","","","","","",
1028902,"","","Y","","","","","","","",
1028903,"","","Y","","","","","","","",
1028905,"","","Y","","","","","","","",
1028907,"","","","","","","Y","","","",
1028910,"","","Y","","","","","","","",
1028911,"","","Y","","","","","","","",
1028914,"","","Y","","","","","","","",
1028916,"","","Y","","","","","","","",
1028920,"","","Y","","","","","","","",
1028921,"","","","","Y","","","","","",
1028924,"","","","","Y","","","","","",
1028928,"","","Y","","","","","","","",
1028929,"","","Y","","","","","","","",
1028931,"","","Y","","","","","","","",
1028932,"","","Y","","","","","","","",
1028935,"","","Y","","","","","","","",
1028936,"","","Y","","","","","","","",
1028937,"","","Y","","","","","","","",
1028938,"","","Y","","","","","","","",
1028941,"","","Y","","","","","","","",
1028944,"","","Y","","","","","","","",
1028951,"Y","","","","","","","","","",
1028959,"","","Y","","","","","","","",
1028960,"","","Y","","","","","","","",
1028963,"","","Y","","","","","","","",
1028965,"","","Y","","","","","","","",
1028969,"","","Y","","","","","","","",
1028981,"","","Y","","","","","","","",
1028982,"","","Y","","","","","","","",
1028984,"","","Y","","","","","","","",
1028986,"","","Y","","","","","","","",
1028991,"","","Y","","","","","","","",
1028992,"","Y","","","","","","","","",2016
1029001,"","","Y","","","","","","","",
1029002,"","","Y","","","","","","","",
1029011,"","","Y","","","","","","","",
1029016,"","","Y","","","","","","","",
1029020,"","","Y","","","","","","","",
1029023,"","","Y","","","","","","","",
1029024,"","","Y","","","","","","","",
1029039,"","","Y","","","","","","","",
1029040,"","","Y","","","","","","","",
1029041,"","","Y","","","","","","","",
1029045,"","","Y","","","","","","","",
1029046,"","","Y","","","","","","","",
1029048,"","","Y","","","","","","","",
