"FilingID","Representation 1","Representation 2"
254775,"Y","Y"
255257,"Y","Y"
254080,"Y","Y"
255329,"Y","Y"
256875,"Y","Y"
256288,"Y","Y"
255443,"Y","Y"
256955,"Y","Y"
255991,"Y","Y"
255852,"Y","Y"
255956,"Y","Y"
257026,"Y","Y"
249200,"Y","Y"
251473,"Y","Y"
257330,"Y","Y"
257384,"Y","Y"
257477,"Y","Y"
257490,"Y","Y"
255415,"Y","Y"
257539,"Y","Y"
257599,"Y","Y"
253969,"Y","Y"
257738,"Y","Y"
257775,"Y","Y"
257503,"Y","Y"
255986,"Y","Y"
257843,"Y","Y"
254003,"Y","Y"
257200,"Y","Y"
253823,"Y","Y"
258095,"Y","Y"
257879,"Y","Y"
258484,"Y","Y"
258406,"Y","Y"
257324,"Y","Y"
258690,"Y","Y"
253378,"Y","Y"
257623,"Y","Y"
258826,"Y","Y"
258234,"Y","Y"
248464,"Y","Y"
256253,"Y","Y"
258357,"Y","Y"
258894,"Y","Y"
259004,"Y","Y"
256152,"Y","Y"
259056,"Y","Y"
258718,"Y","Y"
259304,"Y","Y"
259130,"Y","Y"
259442,"Y","Y"
258079,"Y","Y"
259534,"Y","Y"
259015,"Y","Y"
259622,"Y","Y"
259676,"Y","Y"
259709,"Y","Y"
259787,"Y","Y"
259675,"Y","Y"
256389,"Y","Y"
260268,"Y","Y"
259918,"Y","Y"
259119,"Y","Y"
249800,"Y","Y"
257945,"Y","Y"
249619,"Y","Y"
260510,"Y","Y"
258990,"Y","Y"
260513,"Y","Y"
260094,"Y","Y"
260676,"Y","Y"
259030,"Y","Y"
259500,"Y","Y"
260769,"Y","Y"
260840,"Y","Y"
260967,"Y","Y"
253042,"Y","Y"
261080,"Y","Y"
261204,"Y","Y"
261232,"Y","Y"
261239,"Y","Y"
259472,"Y","Y"
260466,"Y","Y"
260855,"Y","Y"
261708,"Y","Y"
261083,"Y","Y"
261791,"Y","Y"
255418,"Y","Y"
254796,"Y","Y"
261974,"Y","Y"
259634,"Y","Y"
262046,"Y","Y"
254904,"Y","Y"
262077,"Y","Y"
255858,"Y","Y"
262252,"Y","Y"
262340,"Y","Y"
262346,"Y","Y"
248001,"Y","Y"
262111,"Y","Y"
261300,"Y","Y"
262653,"Y","Y"
262040,"Y","Y"
262809,"Y","Y"
260741,"Y","Y"
261570,"Y","Y"
262969,"Y","Y"
262986,"Y","Y"
263143,"Y","Y"
263243,"Y","Y"
258782,"Y","Y"
261880,"Y","Y"
263403,"Y","Y"
250822,"Y","Y"
262617,"Y","Y"
263321,"Y","Y"
263483,"Y","Y"
263230,"Y","Y"
263598,"Y","Y"
263611,"Y","Y"
263973,"Y","Y"
262726,"Y","Y"
264075,"Y","Y"
257547,"Y","Y"
260601,"Y","Y"
264292,"Y","Y"
262970,"Y","Y"
260071,"Y","Y"
262940,"Y","Y"
264571,"Y","Y"
263354,"Y","Y"
262668,"Y","Y"
264812,"Y","Y"
263955,"Y","Y"
264852,"Y","Y"
265081,"Y","Y"
264957,"Y","Y"
264355,"Y","Y"
265122,"Y","Y"
265148,"Y","Y"
265174,"Y","Y"
265300,"Y","Y"
259642,"Y","Y"
265126,"Y","Y"
265483,"Y","Y"
265145,"Y","Y"
265528,"Y","Y"
261275,"Y","Y"
263020,"Y","Y"
265660,"Y","Y"
265297,"Y","Y"
265505,"Y","Y"
264899,"Y","Y"
262344,"Y","Y"
264603,"Y","Y"
265155,"Y","Y"
265344,"Y","Y"
266233,"Y","Y"
266239,"Y","Y"
266278,"Y","Y"
266524,"Y","Y"
265333,"Y","Y"
266634,"Y","Y"
266314,"Y","Y"
266757,"Y","Y"
266843,"Y","Y"
266668,"Y","Y"
265584,"Y","Y"
267087,"Y","Y"
267123,"Y","Y"
267073,"Y","Y"
252181,"Y","Y"
267210,"Y","Y"
265755,"Y","Y"
267282,"Y","Y"
253987,"Y","Y"
267447,"Y","Y"
267488,"Y","Y"
267492,"Y","Y"
267585,"Y","Y"
267368,"Y","Y"
265635,"Y","Y"
267794,"Y","Y"
267847,"Y","Y"
256561,"Y","Y"
268015,"Y","Y"
267449,"Y","Y"
267718,"Y","Y"
266462,"Y","Y"
268102,"Y","Y"
268342,"Y","Y"
267710,"Y","Y"
258048,"Y","Y"
268400,"Y","Y"
261443,"Y","Y"
267344,"Y","Y"
268473,"Y","Y"
268544,"Y","Y"
268017,"Y","Y"
267189,"Y","Y"
268319,"Y","Y"
268909,"Y","Y"
267222,"Y","Y"
257469,"Y","Y"
268827,"Y","Y"
268399,"Y","Y"
268504,"Y","Y"
268642,"Y","Y"
264497,"Y","Y"
268344,"Y","Y"
268960,"Y","Y"
270018,"Y","Y"
270019,"Y","Y"
269059,"Y","Y"
257242,"Y","Y"
270141,"Y","Y"
270148,"Y","Y"
270302,"Y","Y"
270367,"Y","Y"
268097,"Y","Y"
270143,"Y","Y"
268065,"Y","Y"
269622,"Y","Y"
269353,"Y","Y"
269615,"Y","Y"
269846,"Y","Y"
270693,"Y","Y"
270847,"Y","Y"
267379,"Y","Y"
270962,"Y","Y"
270810,"Y","Y"
270992,"Y","Y"
271463,"Y","Y"
271085,"Y","Y"
271423,"Y","Y"
271671,"Y","Y"
271716,"Y","Y"
271275,"Y","Y"
267814,"Y","Y"
271884,"Y","Y"
271980,"Y","Y"
271923,"Y","Y"
272171,"Y","Y"
272182,"Y","Y"
265924,"Y","Y"
272257,"Y","Y"
269728,"Y","Y"
271080,"Y","Y"
271087,"Y","Y"
272446,"Y","Y"
264471,"Y","Y"
272616,"Y","Y"
265917,"Y","Y"
271479,"Y","Y"
272459,"Y","Y"
267805,"Y","Y"
273043,"Y","Y"
270815,"Y","Y"
272761,"Y","Y"
271866,"Y","Y"
271433,"Y","Y"
273361,"Y","Y"
273493,"Y","Y"
269595,"Y","Y"
273719,"Y","Y"
273866,"Y","Y"
271364,"Y","Y"
269333,"Y","Y"
274113,"Y","Y"
271187,"Y","Y"
274350,"Y","Y"
274519,"Y","Y"
272452,"Y","Y"
274646,"Y","Y"
274734,"Y","Y"
274359,"Y","Y"
274771,"Y","Y"
274545,"Y","Y"
275040,"Y","Y"
275083,"Y","Y"
269080,"Y","Y"
274730,"Y","Y"
275454,"Y","Y"
273213,"Y","Y"
264874,"Y","Y"
275681,"Y","Y"
271163,"Y","Y"
275479,"Y","Y"
275887,"Y","Y"
275888,"Y","Y"
275827,"Y","Y"
275252,"Y","Y"
271976,"Y","Y"
276433,"Y","Y"
276253,"Y","Y"
271302,"Y","Y"
276605,"Y","Y"
273673,"Y","Y"
276709,"Y","Y"
277111,"Y","Y"
277224,"Y","Y"
275488,"Y","Y"
277281,"Y","Y"
271726,"Y","Y"
277436,"Y","Y"
275489,"Y","Y"
275406,"Y","Y"
277734,"Y","Y"
277138,"Y","Y"
278089,"Y","Y"
276695,"Y","Y"
276676,"Y","Y"
278503,"Y","Y"
278548,"Y","Y"
275458,"Y","Y"
276995,"Y","Y"
277387,"Y","Y"
273024,"Y","Y"
279352,"Y","Y"
277457,"Y","Y"
279710,"Y","Y"
279783,"Y","Y"
279223,"Y","Y"
277825,"Y","Y"
258662,"Y","Y"
276317,"Y","Y"
267566,"Y","Y"
280714,"Y","Y"
280729,"Y","Y"
280751,"Y","Y"
280756,"Y","Y"
280683,"Y","Y"
279786,"Y","Y"
271991,"Y","Y"
280568,"Y","Y"
279516,"Y","Y"
271119,"Y","Y"
281916,"Y","Y"
278566,"Y","Y"
282066,"Y","Y"
282507,"Y","Y"
278594,"Y","Y"
280662,"Y","Y"
282929,"Y","Y"
261463,"Y","Y"
283401,"Y","Y"
277871,"Y","Y"
271762,"Y","Y"
283642,"Y","Y"
278147,"Y","Y"
277858,"Y","Y"
283678,"Y","Y"
277821,"Y","Y"
272851,"Y","Y"
283874,"Y","Y"
283763,"Y","Y"
284020,"Y","Y"
258701,"Y","Y"
272050,"Y","Y"
283779,"Y","Y"
284059,"Y","Y"
282876,"Y","Y"
284101,"Y","Y"
284089,"Y","Y"
283882,"Y","Y"
284109,"Y","Y"
284135,"Y","Y"
271523,"Y","Y"
284055,"Y","Y"
284204,"Y","Y"
284181,"Y","Y"
282368,"Y","Y"
282318,"Y","Y"
284226,"Y","Y"
284308,"Y","Y"
283621,"Y","Y"
284327,"Y","Y"
283653,"Y","Y"
284384,"Y","Y"
284339,"Y","Y"
276490,"Y","Y"
284519,"Y","Y"
284470,"Y","Y"
259221,"Y","Y"
284569,"Y","Y"
266529,"Y","Y"
284567,"Y","Y"
280242,"Y","Y"
284633,"Y","Y"
274423,"Y","Y"
283676,"Y","Y"
284568,"Y","Y"
276603,"Y","Y"
284686,"Y","Y"
284700,"Y","Y"
284260,"Y","Y"
283937,"Y","Y"
262442,"Y","Y"
284720,"Y","Y"
284722,"Y","Y"
284731,"Y","Y"
284300,"Y","Y"
281662,"Y","Y"
276146,"Y","Y"
284809,"Y","Y"
284431,"Y","Y"
284840,"Y","Y"
284766,"Y","Y"
284868,"Y","Y"
284918,"Y","Y"
284920,"Y","Y"
284885,"Y","Y"
284558,"Y","Y"
269246,"Y","Y"
285020,"Y","Y"
285030,"Y","Y"
285103,"Y","Y"
284797,"Y","Y"
285114,"Y","Y"
285204,"Y","Y"
285236,"Y","Y"
283382,"Y","Y"
285243,"Y","Y"
284614,"Y","Y"
285279,"Y","Y"
285301,"Y","Y"
285281,"Y","Y"
285274,"Y","Y"
279198,"Y","Y"
279193,"Y","Y"
285369,"Y","Y"
284623,"Y","Y"
285192,"Y","Y"
285220,"Y","Y"
284817,"Y","Y"
285488,"Y","Y"
285527,"Y","Y"
278551,"Y","Y"
283388,"Y","Y"
285722,"Y","Y"
285725,"Y","Y"
285694,"Y","Y"
276852,"Y","Y"
285857,"Y","Y"
285871,"Y","Y"
285879,"Y","Y"
286088,"Y","Y"
286215,"Y","Y"
286115,"Y","Y"
286011,"Y","Y"
286271,"Y","Y"
286300,"Y","Y"
286374,"Y","Y"
286357,"Y","Y"
286257,"Y","Y"
286312,"Y","Y"
286538,"Y","Y"
286564,"Y","Y"
286571,"Y","Y"
286632,"Y","Y"
284986,"Y","Y"
286782,"Y","Y"
286779,"Y","Y"
286551,"Y","Y"
285404,"Y","Y"
284329,"Y","Y"
287036,"Y","Y"
265284,"Y","Y"
287225,"Y","Y"
287307,"Y","Y"
286909,"Y","Y"
287309,"Y","Y"
287355,"Y","Y"
285984,"Y","Y"
287406,"Y","Y"
286417,"Y","Y"
287530,"Y","Y"
287499,"Y","Y"
280664,"Y","Y"
284432,"Y","Y"
287678,"Y","Y"
287684,"Y","Y"
287552,"Y","Y"
287734,"Y","Y"
287394,"Y","Y"
287761,"Y","Y"
287459,"Y","Y"
287180,"Y","Y"
287961,"Y","Y"
288005,"Y","Y"
287667,"Y","Y"
288042,"Y","Y"
288095,"Y","Y"
288104,"Y","Y"
288102,"Y","Y"
287137,"Y","Y"
286772,"Y","Y"
288187,"Y","Y"
288185,"Y","Y"
287866,"Y","Y"
286810,"Y","Y"
287066,"Y","Y"
288212,"Y","Y"
286806,"Y","Y"
288229,"Y","Y"
288428,"Y","Y"
288545,"Y","Y"
287803,"Y","Y"
288749,"Y","Y"
288621,"Y","Y"
289056,"Y","Y"
288194,"Y","Y"
288824,"Y","Y"
288726,"Y","Y"
289104,"Y","Y"
286853,"Y","Y"
286285,"Y","Y"
289262,"Y","Y"
286865,"Y","Y"
286509,"Y","Y"
289368,"Y","Y"
288585,"Y","Y"
285135,"Y","Y"
289573,"Y","Y"
288867,"Y","Y"
288165,"Y","Y"
289632,"Y","Y"
289645,"Y","Y"
289268,"Y","Y"
289527,"Y","Y"
289825,"Y","Y"
289829,"Y","Y"
287783,"Y","Y"
289334,"Y","Y"
289922,"Y","Y"
289403,"Y","Y"
290172,"Y","Y"
289987,"Y","Y"
290010,"Y","Y"
290162,"Y","Y"
290165,"Y","Y"
290203,"Y","Y"
290450,"Y","Y"
290485,"Y","Y"
290493,"Y","Y"
290494,"Y","Y"
286174,"Y","Y"
289627,"Y","Y"
285807,"Y","Y"
285082,"Y","Y"
289820,"Y","Y"
290757,"Y","Y"
290840,"Y","Y"
267340,"Y","Y"
287738,"Y","Y"
290230,"Y","Y"
288602,"Y","Y"
291302,"Y","Y"
276599,"Y","Y"
291365,"Y","Y"
291276,"Y","Y"
270189,"Y","Y"
290346,"Y","Y"
288506,"Y","Y"
291445,"Y","Y"
291456,"Y","Y"
291458,"Y","Y"
291566,"Y","Y"
291576,"Y","Y"
291575,"Y","Y"
284935,"Y","Y"
290283,"Y","Y"
286511,"Y","Y"
291804,"Y","Y"
291870,"Y","Y"
291905,"Y","Y"
291926,"Y","Y"
291945,"Y","Y"
291919,"Y","Y"
292089,"Y","Y"
291754,"Y","Y"
290402,"Y","Y"
284224,"Y","Y"
292489,"Y","Y"
292014,"Y","Y"
292470,"Y","Y"
292482,"Y","Y"
290599,"Y","Y"
292633,"Y","Y"
291967,"Y","Y"
292255,"Y","Y"
292691,"Y","Y"
292123,"Y","Y"
292755,"Y","Y"
285245,"Y","Y"
292720,"Y","Y"
292750,"Y","Y"
290191,"Y","Y"
285483,"Y","Y"
291877,"Y","Y"
292916,"Y","Y"
292982,"Y","Y"
292962,"Y","Y"
292996,"Y","Y"
293053,"Y","Y"
290808,"Y","Y"
293116,"Y","Y"
285894,"Y","Y"
292280,"Y","Y"
292954,"Y","Y"
289275,"Y","Y"
289451,"Y","Y"
293401,"Y","Y"
293154,"Y","Y"
293473,"Y","Y"
293570,"Y","Y"
293528,"Y","Y"
293620,"Y","Y"
285478,"Y","Y"
293671,"Y","Y"
286597,"Y","Y"
293650,"Y","Y"
293382,"Y","Y"
290460,"Y","Y"
293970,"Y","Y"
293996,"Y","Y"
294079,"Y","Y"
278590,"Y","Y"
294153,"Y","Y"
294182,"Y","Y"
294238,"Y","Y"
293345,"Y","Y"
293869,"Y","Y"
292790,"Y","Y"
294264,"Y","Y"
294350,"Y","Y"
294391,"Y","Y"
294400,"Y","Y"
294418,"Y","Y"
294472,"Y","Y"
292533,"Y","Y"
294485,"Y","Y"
293916,"Y","Y"
291706,"Y","Y"
294581,"Y","Y"
294582,"Y","Y"
294708,"Y","Y"
293630,"Y","Y"
284581,"Y","Y"
294557,"Y","Y"
293046,"Y","Y"
294818,"Y","Y"
294685,"Y","Y"
295022,"Y","Y"
295095,"Y","Y"
291848,"Y","Y"
295182,"Y","Y"
295352,"Y","Y"
294660,"Y","Y"
293278,"Y","Y"
295537,"Y","Y"
295561,"Y","Y"
295565,"Y","Y"
295436,"Y","Y"
294943,"Y","Y"
278791,"Y","Y"
295767,"Y","Y"
295804,"Y","Y"
295805,"Y","Y"
295364,"Y","Y"
291838,"Y","Y"
295946,"Y","Y"
296020,"Y","Y"
292054,"Y","Y"
296063,"Y","Y"
295999,"Y","Y"
296082,"Y","Y"
289498,"Y","Y"
288501,"Y","Y"
296252,"Y","Y"
296332,"Y","Y"
289219,"Y","Y"
296412,"Y","Y"
296441,"Y","Y"
288684,"Y","Y"
295401,"Y","Y"
295876,"Y","Y"
296512,"Y","Y"
296520,"Y","Y"
296550,"Y","Y"
296554,"Y","Y"
292604,"Y","Y"
289468,"Y","Y"
296736,"Y","Y"
296435,"Y","Y"
294901,"Y","Y"
295869,"Y","Y"
296881,"Y","Y"
296887,"Y","Y"
296896,"Y","Y"
288837,"Y","Y"
296949,"Y","Y"
296991,"Y","Y"
296956,"Y","Y"
297015,"Y","Y"
297032,"Y","Y"
297048,"Y","Y"
297126,"Y","Y"
297191,"Y","Y"
297232,"Y","Y"
296665,"Y","Y"
296593,"Y","Y"
297272,"Y","Y"
295414,"Y","Y"
297383,"Y","Y"
292585,"Y","Y"
291170,"Y","Y"
295578,"Y","Y"
297010,"Y","Y"
297237,"Y","Y"
297069,"Y","Y"
296346,"Y","Y"
290126,"Y","Y"
292463,"Y","Y"
297869,"Y","Y"
297877,"Y","Y"
297888,"Y","Y"
287960,"Y","Y"
297962,"Y","Y"
297807,"Y","Y"
297619,"Y","Y"
293004,"Y","Y"
295835,"Y","Y"
297806,"Y","Y"
298157,"Y","Y"
298173,"Y","Y"
298014,"Y","Y"
297921,"Y","Y"
297275,"Y","Y"
290096,"Y","Y"
289904,"Y","Y"
291704,"Y","Y"
298339,"Y","Y"
297664,"Y","Y"
298359,"Y","Y"
298372,"Y","Y"
297499,"Y","Y"
297382,"Y","Y"
298477,"Y","Y"
297144,"Y","Y"
298534,"Y","Y"
298405,"Y","Y"
298564,"Y","Y"
297031,"Y","Y"
298724,"Y","Y"
298677,"Y","Y"
298907,"Y","Y"
298984,"Y","Y"
298856,"Y","Y"
299015,"Y","Y"
299018,"Y","Y"
299034,"Y","Y"
298137,"Y","Y"
295381,"Y","Y"
299133,"Y","Y"
298702,"Y","Y"
299137,"Y","Y"
298548,"Y","Y"
298562,"Y","Y"
298234,"Y","Y"
299186,"Y","Y"
299215,"Y","Y"
299212,"Y","Y"
299390,"Y","Y"
299394,"Y","Y"
299395,"Y","Y"
299401,"Y","Y"
299407,"Y","Y"
299221,"Y","Y"
299422,"Y","Y"
290549,"Y","Y"
292312,"Y","Y"
299551,"Y","Y"
299167,"Y","Y"
299609,"Y","Y"
299685,"Y","Y"
299310,"Y","Y"
298235,"Y","Y"
299711,"Y","Y"
298196,"Y","Y"
299806,"Y","Y"
299791,"Y","Y"
299807,"Y","Y"
299921,"Y","Y"
299922,"Y","Y"
299924,"Y","Y"
299930,"Y","Y"
299944,"Y","Y"
299945,"Y","Y"
298608,"Y","Y"
299799,"Y","Y"
298903,"Y","Y"
299591,"Y","Y"
300120,"Y","Y"
300154,"Y","Y"
300088,"Y","Y"
300272,"Y","Y"
300306,"Y","Y"
299676,"Y","Y"
300454,"Y","Y"
300450,"Y","Y"
300483,"Y","Y"
297539,"Y","Y"
300550,"Y","Y"
300563,"Y","Y"
300564,"Y","Y"
300650,"Y","Y"
298583,"Y","Y"
300755,"Y","Y"
300785,"Y","Y"
300776,"Y","Y"
299545,"Y","Y"
300809,"Y","Y"
300567,"Y","Y"
299934,"Y","Y"
300903,"Y","Y"
300168,"Y","Y"
299429,"Y","Y"
294713,"Y","Y"
300967,"Y","Y"
300750,"Y","Y"
300968,"Y","Y"
301159,"Y","Y"
301102,"Y","Y"
300762,"Y","Y"
301273,"Y","Y"
287439,"Y","Y"
300223,"Y","Y"
301329,"Y","Y"
299975,"Y","Y"
301417,"Y","Y"
301335,"Y","Y"
300125,"Y","Y"
300630,"Y","Y"
299895,"Y","Y"
301365,"Y","Y"
300787,"Y","Y"
300883,"Y","Y"
301602,"Y","Y"
298503,"Y","Y"
301380,"Y","Y"
299907,"Y","Y"
300723,"Y","Y"
301714,"Y","Y"
301835,"Y","Y"
301844,"Y","Y"
301234,"Y","Y"
301904,"Y","Y"
301939,"Y","Y"
301872,"Y","Y"
302104,"Y","Y"
301367,"Y","Y"
302116,"Y","Y"
302112,"Y","Y"
300320,"Y","Y"
297792,"Y","Y"
302131,"Y","Y"
302399,"Y","Y"
302441,"Y","Y"
301075,"Y","Y"
302033,"Y","Y"
302504,"Y","Y"
302514,"Y","Y"
302368,"Y","Y"
302518,"Y","Y"
300675,"Y","Y"
302547,"Y","Y"
297214,"Y","Y"
297215,"Y","Y"
302580,"Y","Y"
302632,"Y","Y"
302651,"Y","Y"
301035,"Y","Y"
301841,"Y","Y"
301253,"Y","Y"
302966,"Y","Y"
301820,"Y","Y"
303047,"Y","Y"
303051,"Y","Y"
303085,"Y","Y"
303206,"Y","Y"
303240,"Y","Y"
303353,"Y","Y"
303350,"Y","Y"
302559,"Y","Y"
303435,"Y","Y"
303466,"Y","Y"
303472,"Y","Y"
303456,"Y","Y"
303419,"Y","Y"
302181,"Y","Y"
300780,"Y","Y"
293372,"Y","Y"
303031,"Y","Y"
303719,"Y","Y"
303725,"Y","Y"
303794,"Y","Y"
292148,"Y","Y"
303889,"Y","Y"
302731,"Y","Y"
303327,"Y","Y"
304044,"Y","Y"
304027,"Y","Y"
303650,"Y","Y"
295078,"Y","Y"
303846,"Y","Y"
304290,"Y","Y"
301289,"Y","Y"
303722,"Y","Y"
304098,"Y","Y"
304637,"Y","Y"
303859,"Y","Y"
303738,"Y","Y"
303809,"Y","Y"
304710,"Y","Y"
300002,"Y","Y"
304758,"Y","Y"
304860,"Y","Y"
304903,"Y","Y"
303277,"Y","Y"
304932,"Y","Y"
304137,"Y","Y"
303267,"Y","Y"
300726,"Y","Y"
293568,"Y","Y"
289615,"Y","Y"
305018,"Y","Y"
305029,"Y","Y"
301741,"Y","Y"
296901,"Y","Y"
291999,"Y","Y"
305125,"Y","Y"
297149,"Y","Y"
305152,"Y","Y"
303338,"Y","Y"
294531,"Y","Y"
305309,"Y","Y"
301668,"Y","Y"
304565,"Y","Y"
305377,"Y","Y"
305386,"Y","Y"
304971,"Y","Y"
302576,"Y","Y"
305344,"Y","Y"
304520,"Y","Y"
305451,"Y","Y"
305070,"Y","Y"
301897,"Y","Y"
301381,"Y","Y"
304236,"Y","Y"
305698,"Y","Y"
301853,"Y","Y"
301847,"Y","Y"
302814,"Y","Y"
305768,"Y","Y"
305762,"Y","Y"
305414,"Y","Y"
305845,"Y","Y"
302204,"Y","Y"
306018,"Y","Y"
302194,"Y","Y"
306070,"Y","Y"
305988,"Y","Y"
306125,"Y","Y"
306136,"Y","Y"
305869,"Y","Y"
306043,"Y","Y"
305525,"Y","Y"
302555,"Y","Y"
306334,"Y","Y"
306044,"Y","Y"
306402,"Y","Y"
306431,"Y","Y"
306445,"Y","Y"
306470,"Y","Y"
302597,"Y","Y"
306514,"Y","Y"
306265,"Y","Y"
304652,"Y","Y"
306345,"Y","Y"
304433,"Y","Y"
306622,"Y","Y"
306656,"Y","Y"
301361,"Y","Y"
306617,"Y","Y"
302362,"Y","Y"
306520,"Y","Y"
303077,"Y","Y"
306673,"Y","Y"
306637,"Y","Y"
306921,"Y","Y"
306243,"Y","Y"
306503,"Y","Y"
304321,"Y","Y"
307212,"Y","Y"
306383,"Y","Y"
307244,"Y","Y"
307246,"Y","Y"
305796,"Y","Y"
307328,"Y","Y"
307317,"Y","Y"
305818,"Y","Y"
305910,"Y","Y"
302951,"Y","Y"
307425,"Y","Y"
307441,"Y","Y"
307474,"Y","Y"
307491,"Y","Y"
305970,"Y","Y"
307514,"Y","Y"
307534,"Y","Y"
307439,"Y","Y"
307553,"Y","Y"
307557,"Y","Y"
305893,"Y","Y"
307597,"Y","Y"
305572,"Y","Y"
307693,"Y","Y"
307803,"Y","Y"
307808,"Y","Y"
305956,"Y","Y"
306693,"Y","Y"
307945,"Y","Y"
307954,"Y","Y"
307601,"Y","Y"
307780,"Y","Y"
307903,"Y","Y"
297512,"Y","Y"
303021,"Y","Y"
308066,"Y","Y"
308096,"Y","Y"
308097,"Y","Y"
307530,"Y","Y"
308132,"Y","Y"
308228,"Y","Y"
308131,"Y","Y"
308285,"Y","Y"
307526,"Y","Y"
308235,"Y","Y"
303853,"Y","Y"
307199,"Y","Y"
304980,"Y","Y"
304984,"Y","Y"
307997,"Y","Y"
307977,"Y","Y"
306613,"Y","Y"
308234,"Y","Y"
305201,"Y","Y"
304590,"Y","Y"
308812,"Y","Y"
308841,"Y","Y"
300611,"Y","Y"
307447,"Y","Y"
307338,"Y","Y"
307892,"Y","Y"
307527,"Y","Y"
305826,"Y","Y"
305954,"Y","Y"
309226,"Y","Y"
308478,"Y","Y"
309357,"Y","Y"
308721,"Y","Y"
307064,"Y","Y"
309485,"Y","Y"
309609,"Y","Y"
309491,"Y","Y"
309536,"Y","Y"
309594,"Y","Y"
309620,"Y","Y"
300985,"Y","Y"
308838,"Y","Y"
308948,"Y","Y"
308029,"Y","Y"
309787,"Y","Y"
309804,"Y","Y"
308669,"Y","Y"
309835,"Y","Y"
309836,"Y","Y"
309564,"Y","Y"
309866,"Y","Y"
306758,"Y","Y"
309871,"Y","Y"
309903,"Y","Y"
309856,"Y","Y"
309844,"Y","Y"
309909,"Y","Y"
309839,"Y","Y"
309731,"Y","Y"
309790,"Y","Y"
309212,"Y","Y"
310093,"Y","Y"
310132,"Y","Y"
310210,"Y","Y"
310215,"Y","Y"
310217,"Y","Y"
310128,"Y","Y"
310283,"Y","Y"
310317,"Y","Y"
310262,"Y","Y"
307324,"Y","Y"
310357,"Y","Y"
310359,"Y","Y"
309841,"Y","Y"
309325,"Y","Y"
310375,"Y","Y"
310580,"Y","Y"
306506,"Y","Y"
309308,"Y","Y"
310155,"Y","Y"
309460,"Y","Y"
310730,"Y","Y"
310380,"Y","Y"
307126,"Y","Y"
310805,"Y","Y"
310763,"Y","Y"
310794,"Y","Y"
310555,"Y","Y"
310898,"Y","Y"
310587,"Y","Y"
311063,"Y","Y"
309862,"Y","Y"
311100,"Y","Y"
311138,"Y","Y"
311185,"Y","Y"
310596,"Y","Y"
311228,"Y","Y"
311232,"Y","Y"
306370,"Y","Y"
311256,"Y","Y"
310814,"Y","Y"
311298,"Y","Y"
310542,"Y","Y"
311388,"Y","Y"
311392,"Y","Y"
311379,"Y","Y"
311424,"Y","Y"
303610,"Y","Y"
309266,"Y","Y"
311532,"Y","Y"
311540,"Y","Y"
311354,"Y","Y"
310894,"Y","Y"
311737,"Y","Y"
311773,"Y","Y"
311791,"Y","Y"
311797,"Y","Y"
311863,"Y","Y"
311534,"Y","Y"
311499,"Y","Y"
300031,"Y","Y"
311945,"Y","Y"
310997,"Y","Y"
312059,"Y","Y"
308672,"Y","Y"
309001,"Y","Y"
312105,"Y","Y"
312081,"Y","Y"
309089,"Y","Y"
311546,"Y","Y"
309840,"Y","Y"
312128,"Y","Y"
312235,"Y","Y"
310575,"Y","Y"
312241,"Y","Y"
312254,"Y","Y"
312289,"Y","Y"
311798,"Y","Y"
311950,"Y","Y"
309359,"Y","Y"
312293,"Y","Y"
312248,"Y","Y"
312585,"Y","Y"
312658,"Y","Y"
312681,"Y","Y"
312778,"Y","Y"
312849,"Y","Y"
312860,"Y","Y"
309150,"Y","Y"
311506,"Y","Y"
312922,"Y","Y"
312933,"Y","Y"
312939,"Y","Y"
312118,"Y","Y"
310762,"Y","Y"
313036,"Y","Y"
311533,"Y","Y"
313127,"Y","Y"
313151,"Y","Y"
313186,"Y","Y"
313208,"Y","Y"
313219,"Y","Y"
312258,"Y","Y"
313072,"Y","Y"
313419,"Y","Y"
313418,"Y","Y"
309979,"Y","Y"
313499,"Y","Y"
313551,"Y","Y"
313554,"Y","Y"
313610,"Y","Y"
313536,"Y","Y"
313731,"Y","Y"
313792,"Y","Y"
313523,"Y","Y"
311316,"Y","Y"
310543,"Y","Y"
314030,"Y","Y"
314160,"Y","Y"
314183,"Y","Y"
314196,"Y","Y"
314219,"Y","Y"
314197,"Y","Y"
313479,"Y","Y"
314439,"Y","Y"
314475,"Y","Y"
314554,"Y","Y"
311614,"Y","Y"
313851,"Y","Y"
310091,"Y","Y"
314019,"Y","Y"
313335,"Y","Y"
314216,"Y","Y"
314679,"Y","Y"
314764,"Y","Y"
313549,"Y","Y"
312795,"Y","Y"
314140,"Y","Y"
314565,"Y","Y"
315137,"Y","Y"
315076,"Y","Y"
315094,"Y","Y"
315088,"Y","Y"
314451,"Y","Y"
315150,"Y","Y"
313507,"Y","Y"
313697,"Y","Y"
315245,"Y","Y"
314428,"Y","Y"
315363,"Y","Y"
315437,"Y","Y"
313559,"Y","Y"
312037,"Y","Y"
315500,"Y","Y"
313146,"Y","Y"
315484,"Y","Y"
315548,"Y","Y"
315469,"Y","Y"
310192,"Y","Y"
314263,"Y","Y"
315716,"Y","Y"
315756,"Y","Y"
315867,"Y","Y"
309881,"Y","Y"
314515,"Y","Y"
315917,"Y","Y"
315916,"Y","Y"
315924,"Y","Y"
316028,"Y","Y"
316153,"Y","Y"
315988,"Y","Y"
316275,"Y","Y"
