"FilingID","ReferenceID","SubreferenceID","Foreign  
Regulatory Authority"
"944300","25843","12731","Cayman Islands - Cayman Islands Monetary Authority"
"944300","18587","54364","Cayman Islands - Cayman Islands Monetary Authority"
"944300","166650","115656","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944234","29427","5357","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944234","29427","5359","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944457","19549","4114","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944457","19557","4119","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944457","18662","4137","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944457","19518","4161","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944457","19178","4192","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944457","49849","9207","British Virgin Islands - British Virgin Islands Financial Services Commission"
"944536","64479","13079","Cayman Islands - Cayman Islands Monetary Authority"
"944592","58876","11880","Cayman Islands - Cayman Islands Monetary Authority"
"944592","2052","1160","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944592","2054","1163","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"941463","45891","8292","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944657","58876","11880","Cayman Islands - Cayman Islands Monetary Authority"
"944657","2052","1160","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944657","2054","1163","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944541","39047","7178","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY - CIMA"
"944541","67070","13733","Cayman Islands - Cayman Islands Monetary Authority"
"940815","23958","4440","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"932128","73094","32367","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6121","1801","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6121","1802","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6128","1803","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6128","1804","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6132","1805","Cayman Islands - Cayman Islands Monetary Authority"
"932128","6132","1806","Cayman Islands - Cayman Islands Monetary Authority"
"932128","73098","32368","Cayman Islands - Cayman Islands Monetary Authority"
"944548","64479","13079","Cayman Islands - Cayman Islands Monetary Authority"
"942801","13572","2911","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944600","47265","8640","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944600","47265","8639","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944715","3170","1342","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"937039","34240","12968","Cayman Islands - Cayman Islands Monetary Authority"
"945008","7634","2060","Japan - Financial Services Agency"
"944921","19630","3851","Other  
- REGISTRAR OF COMPANIES, CAYMAN ISLANDS"
"944942","120591","83435","Cayman Islands - Cayman Islands Monetary Authority"
"944942","120593","83436","Cayman Islands - Cayman Islands Monetary Authority"
"944970","73287","34406","Cayman Islands - Cayman Islands Monetary Authority"
"944970","33767","6222","Cayman Islands - Cayman Islands Monetary Authority"
"944970","33782","6230","Cayman Islands - Cayman Islands Monetary Authority"
"943587","54421","10714","Other  
- CIMA - CAYMAN ISLANDS MONETARY AUTHORITY"
"945216","4377","4102","Cayman Islands - Cayman Islands Monetary Authority"
"945216","47777","8744","Cayman Islands - Cayman Islands Monetary Authority"
"945284","166712","115678","Cayman Islands - Cayman Islands Monetary Authority"
"945284","166711","115676","Cayman Islands - Cayman Islands Monetary Authority"
"945284","166714","115682","Cayman Islands - Cayman Islands Monetary Authority"
"945284","166715","115684","Cayman Islands - Cayman Islands Monetary Authority"
"945284","166713","115680","Cayman Islands - Cayman Islands Monetary Authority"
"945284","69899","14307","Cayman Islands - Cayman Islands Monetary Authority"
"945284","57401","11444","Cayman Islands - Cayman Islands Monetary Authority"
"945284","57401","11444","Other  
- JAPAN - KANTO LOCAL FINANCE BUREAU"
"945284","68915","14099","Cayman Islands - Cayman Islands Monetary Authority"
"938965","56458","13316","Cayman Islands - Cayman Islands Monetary Authority"
"938965","56458","11182","Cayman Islands - Cayman Islands Monetary Authority"
"945142","16220","7777","Singapore - Monetary Authority of Singapore"
"945142","16220","7777","Netherlands - The Netherlands Authority for the Financial Markets"
"945142","16220","7777","Ireland -  Central Bank of Ireland"
"945142","16220","7777","United Kingdom - Financial Conduct Authority"
"945292","56715","11264","Cayman Islands - Cayman Islands Monetary Authority"
"943447","7146","1990","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944618","66463","39372","Cayman Islands - Cayman Islands Monetary Authority"
"944618","66463","39372","Cayman Islands - Cayman Islands Stock Exchange Authority"
"944618","29889","5448","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944618","29889","5448","Cayman Islands - Cayman Islands Stock Exchange Authority"
"944618","30135","5469","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944618","30135","5469","Cayman Islands - Cayman Islands Stock Exchange Authority"
"944618","66487","110570","Cayman Islands - Cayman Islands Monetary Authority"
"945287","55237","10908","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
"945287","68562","14000","Cayman Islands - Cayman Islands Monetary Authority"
"945287","68562","14002","Cayman Islands - Cayman Islands Monetary Authority"
"945021","1345","1266","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945599","55237","10908","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY (CIMA)"
"945464","14808","3126","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945464","14808","3127","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945446","54922","10837","Other  
- CAYMAN ISLANDS / CAYMAN ISLANDS MONETARY AUTHORITY"
"945599","68562","14000","Cayman Islands - Cayman Islands Monetary Authority"
"945599","68562","14002","Cayman Islands - Cayman Islands Monetary Authority"
"944317","16645","3319","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944317","16645","3318","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944317","60959","12330","Cayman Islands - Cayman Islands Monetary Authority"
"944317","16669","3322","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"944317","16669","3323","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945672","26613","10115","Cayman Islands - Cayman Islands Monetary Authority"
"945672","28444","12633","Cayman Islands - Cayman Islands Monetary Authority"
"945672","44807","8100","Cayman Islands - Cayman Islands Monetary Authority"
"945672","44765","8076","Cayman Islands - Cayman Islands Monetary Authority"
"945672","25899","4763","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945672","26290","4821","Japan - Financial Services Agency"
"945672","26290","4821","Cayman Islands - Cayman Islands Monetary Authority"
"945412","63763","12920","Cayman Islands - Cayman Islands Monetary Authority"
"945412","63762","12921","Cayman Islands - Cayman Islands Monetary Authority"
"944434","58907","12412","Cayman Islands - Cayman Islands Monetary Authority"
"944201","56787","11286","Cayman Islands - Cayman Islands Monetary Authority"
"944201","56787","11287","Cayman Islands - Cayman Islands Monetary Authority"
"946012","18596","3758","Other  
- CAYMAN ISLAND MONETARY AUTHORITY - CIMA"
"946012","18485","3757","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY - CIMA"
"946012","18595","3761","Other  
- CAYMAN ISLAND MONETARY AUTHORITY - CIMA"
"946189","48158","12498","Cayman Islands - Cayman Islands Monetary Authority"
"944328","64011","12986","Cayman Islands - Cayman Islands Monetary Authority"
"945258","158863","107479","Cayman Islands - Cayman Islands Monetary Authority"
"946398","24874","5610","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"946084","40900","46433","Cayman Islands - Cayman Islands Monetary Authority"
"946084","40900","46435","Cayman Islands - Cayman Islands Monetary Authority"
"946084","49255","47365","Cayman Islands - Cayman Islands Monetary Authority"
"946084","49255","47364","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41995","7831","Cayman Islands - Cayman Islands Monetary Authority"
"946084","40987","7843","Cayman Islands - Cayman Islands Monetary Authority"
"946084","40637","7821","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41995","7828","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41995","7830","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41029","7865","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41122","10043","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946084","49255","12480","Cayman Islands - Cayman Islands Monetary Authority"
"946084","66502","13598","Cayman Islands - Cayman Islands Monetary Authority"
"946084","49255","9062","Cayman Islands - Cayman Islands Monetary Authority"
"946084","40715","7418","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946084","40738","7422","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946084","41995","7832","Cayman Islands - Cayman Islands Monetary Authority"
"946084","40987","7842","Cayman Islands - Cayman Islands Monetary Authority"
"946084","41995","50364","Cayman Islands - Cayman Islands Monetary Authority"
"927567","32724","6011","Singapore - Monetary Authority of Singapore"
"927567","32724","6011","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"927567","56987","11340","Cayman Islands - Cayman Islands Monetary Authority"
"927567","55098","12798","Bermuda - Bermuda Monetary Authority"
"928625","10308","2484","Cayman Islands - Cayman Islands Monetary Authority"
"928625","73373","34435","Cayman Islands - Cayman Islands Monetary Authority"
"944432","58198","11751","Cayman Islands - Cayman Islands Monetary Authority"
"944432","23302","11975","Cayman Islands - Cayman Islands Monetary Authority"
"945650","31795","5805","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946858","73020","31375","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946636","65428","13584","Cayman Islands - Cayman Islands Monetary Authority"
"946858","73015","31369","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946858","73008","31366","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946907","120403","83402","Cayman Islands - Cayman Islands Monetary Authority"
"946907","5648","1715","Cayman Islands - Cayman Islands Monetary Authority"
"946907","5626","19375","Cayman Islands - Cayman Islands Monetary Authority"
"946907","5746","1730","Cayman Islands - Cayman Islands Monetary Authority"
"946907","4226","1689","Cayman Islands - Cayman Islands Monetary Authority"
"946907","120407","83404","Cayman Islands - Cayman Islands Monetary Authority"
"946734","23927","5347","British Virgin Islands - British Virgin Islands Financial Services Commission"
"946913","133733","94462","Cayman Islands - Cayman Islands Monetary Authority"
"946918","57774","11609","Cayman Islands - Cayman Islands Monetary Authority"
"946918","20554","4000","Bermuda - Bermuda Monetary Authority"
"946918","20554","4002","Bermuda - Bermuda Monetary Authority"
"946918","20907","4053","Cayman Islands - Cayman Islands Stock Exchange Authority"
"946918","20907","4053","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946918","21705","4204","Bermuda - Bermuda Monetary Authority"
"946893","65683","13421","Cayman Islands - Cayman Islands Monetary Authority"
"946893","54308","10661","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946893","25558","4708","Other  
- CAYMAN ISLAND MONETARY AUTHORITY"
"946534","34647","6483","Cayman Islands - Cayman Islands Monetary Authority"
"946534","35039","6501","Cayman Islands - Cayman Islands Monetary Authority"
"940538","17757","3499","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","17772","3501","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","17775","3508","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","18724","3689","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","19414","3807","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","57538","11557","Cayman Islands - Cayman Islands Monetary Authority"
"940538","58001","11708","Cayman Islands - Cayman Islands Monetary Authority"
"940538","18142","3576","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","17680","3490","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"940538","65863","13461","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"947057","10308","2484","Cayman Islands - Cayman Islands Monetary Authority"
"947057","73373","34435","Cayman Islands - Cayman Islands Monetary Authority"
"946996","27839","5296","British Virgin Islands - British Virgin Islands Financial Services Commission"
"942175","2074","1173","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946051","28609","5248","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946051","28679","5269","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"946051","30779","12792","Cayman Islands - Cayman Islands Monetary Authority"
"946051","28712","5274","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","162274","109616","Cayman Islands - Cayman Islands Monetary Authority"
"933466","162274","109617","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59760","12109","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59757","12110","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59757","12111","Cayman Islands - Cayman Islands Monetary Authority"
"933466","59760","12108","Cayman Islands - Cayman Islands Monetary Authority"
"933466","32369","5925","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32369","5924","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32382","5926","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"933466","32382","5929","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945888","30586","5579","Cayman Islands - Cayman Islands Monetary Authority"
"945872","63613","12878","Cayman Islands - Cayman Islands Monetary Authority"
"947455","19882","3882","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"947109","14512","3087","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"947455","18367","3787","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"947455","19854","3876","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946160","47322","8646","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"945851","1725","1090","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"942784","44801","8085","Cayman Islands - Cayman Islands Monetary Authority"
"942784","5531","1678","Cayman Islands - Cayman Islands Monetary Authority"
"942784","55395","10921","Cayman Islands - Cayman Islands Monetary Authority"
"947586","69995","14327","Cayman Islands - Cayman Islands Monetary Authority"
"947581","41365","7627","Cayman Islands - Cayman Islands Monetary Authority"
"947581","41510","7631","Cayman Islands - Cayman Islands Monetary Authority"
"946392","34735","6487","Cayman Islands - Cayman Islands Monetary Authority"
"946392","35072","7376","Cayman Islands - Cayman Islands Monetary Authority"
"947712","44171","7978","Other  
- CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
"947808","2252","1201","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"947967","69995","14327","Cayman Islands - Cayman Islands Monetary Authority"
"946856","54830","10813","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946856","54832","10815","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946856","55161","10880","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946856","25556","4707","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"946856","159088","107556","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948081","46185","8336","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948081","7993","2115","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948081","7993","6954","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"941123","166571","115629","Cayman Islands - Cayman Islands Monetary Authority"
"941123","166544","115628","Cayman Islands - Cayman Islands Monetary Authority"
"941123","55970","11082","Cayman Islands - Cayman Islands Monetary Authority"
"941123","44819","8091","Cayman Islands - Cayman Islands Monetary Authority"
"948234","167183","115806","Ireland -  Central Bank of Ireland"
"948379","44843","8131","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948389","23077","4591","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948389","23079","4685","Other  
- CAYMAN ISLANDS MONETARY AUTHORITY"
"948234","55691","11003","Ireland -  Central Bank of Ireland"
