"FilingID","Country/Authority"
"885749","Netherlands - The Netherlands Authority for the Financial Markets"
"900436","India - Securities and Exchange Board of India"
"900661","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY ""FCA"""
"895746","Ireland -  Central Bank of Ireland"
"894568","Netherlands - The Netherlands Authority for the Financial Markets"
"886744","India - Securities and Exchange Board of India"
"881158","Ireland -  Central Bank of Ireland"
"892267","Australia - Australian Securities and Investments Commission"
"897415","Australia - Australian Securities and Investments Commission"
"875027","Ireland -  Central Bank of Ireland"
"885897","United Kingdom - Financial Conduct Authority"
"888787","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"885896","Other: MALTA FINANCIAL SERVICES AUTHORITY"
"898123","Ireland -  Central Bank of Ireland"
"891424","United Kingdom - Financial Conduct Authority"
"881615","Australia - Australian Securities and Investments Commission"
"881615","United Kingdom - Financial Conduct Authority"
"881615","Hong Kong - Securities and Futures Commission"
"891746","Brazil - Securities and Exchange Commission"
"891746","Other: ANBIMA -- BRAZILIAN BANKS AND ASSET MANAGERS ASSOCIATION"
"899533","Canada - Ontario Securities Commission"
"894777","Ireland -  Central Bank of Ireland"
"894842","Ireland -  Central Bank of Ireland"
"892547","India - Securities and Exchange Board of India"
"896777","Ireland -  Central Bank of Ireland"
"889291","India - Securities and Exchange Board of India"
"893800","Canada - Ontario Securities Commission"
"893800","Ireland -  Central Bank of Ireland"
"878408","Switzerland - Swiss Financial Market Supervisory Authority"
"887916","Ireland -  Central Bank of Ireland"
"891400","India - Securities and Exchange Board of India"
"900931","Australia - Australian Securities and Investments Commission"
"884347","Hong Kong - Securities and Futures Commission"
"884347","Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
"885400","India - Securities and Exchange Board of India"
"886854","India - Securities and Exchange Board of India"
"874985","Australia - Australian Securities and Investments Commission"
"887226","United Kingdom - Financial Conduct Authority"
"887226","Ireland -  Central Bank of Ireland"
"887226","India - Securities and Exchange Board of India"
"887226","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"886846","Netherlands - The Netherlands Authority for the Financial Markets"
"877263","Canada - Ontario Securities Commission"
"877263","Canada - British Columbia Securities Commission"
"877263","Canada - Manitoba Securities Commission"
"877263","Canada - Quebec, Financial Markets Authority"
"877263","India - Securities and Exchange Board of India"
"877263","Canada - Alberta Securities Commission"
"877263","Canada - New Brunswick Securities Commission"
"877263","Canada - Nova Scotia Securities Commission"
"897039","United Kingdom - Financial Conduct Authority"
"897039","Netherlands - The Netherlands Authority for the Financial Markets"
"882903","Singapore - Monetary Authority of Singapore"
"882903","India - Securities and Exchange Board of India"
"882914","China, People's Republic of - China Securities Regulatory Commission "
"882914","Hong Kong - Securities and Futures Commission"
"882914","India - Securities and Exchange Board of India"
"882914","Other: MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"893038","United Kingdom - Financial Conduct Authority"
"899195","United Kingdom - Financial Conduct Authority"
"899195","Dubai - Dubai Financial Services Authority"
"872085","Belgium - Banking, Finance and Insurance Commission"
"872085","India - Securities and Exchange Board of India"
"898208","Canada - Ontario Securities Commission"
"898208","South Africa - Financial Services Board"
"893029","United Kingdom - Financial Conduct Authority"
"898693","Denmark - Danish Financial Supervisory Authority"
"898624","Hong Kong - Securities and Futures Commission"
"894753","United Kingdom - Financial Conduct Authority"
"893843","Ireland -  Central Bank of Ireland"
"893843","Canada - Quebec, Financial Markets Authority"
"893843","Canada - Ontario Securities Commission"
"893843","China, People's Republic of - China Securities Regulatory Commission "
"893843","Canada - British Columbia Securities Commission"
"893843","Singapore - Monetary Authority of Singapore"
"896507","British Virgin Islands - British Virgin Islands Financial Services Commission"
"892634","Canada - Alberta Securities Commission"
"892634","Canada - Saskatchewan Financial Services Commission"
"892634","Canada - Manitoba Securities Commission"
"892634","Canada - Ontario Securities Commission"
"892634","Canada - Quebec, Financial Markets Authority"
"892634","Canada - New Brunswick Securities Commission"
"892634","Canada - Prince Edward Island, Securities Office"
"892634","Canada - Nova Scotia Securities Commission"
"892634","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"892634","Canada - Yukon Territories, Registrar of Securities"
"892634","Canada - Northwest Territories, Office of the Registrar of Securities"
"892634","Canada - Nunavut, Registrar of Securities"
"892634","Canada - British Columbia Securities Commission"
"902193","Japan - Financial Services Agency"
"902223","Other: ORGANISMO DI AUTODISCPLINA DEI FIDUCIARI DEL CANTONE TICINO A SWISS SELF REGULTORY ORG. REGULATED BY FINMA"
"888924","Ireland -  Central Bank of Ireland"
"888145","United Kingdom - Financial Conduct Authority"
"893960","Other: SOUTH KOREA FINANCIAL SERVICES COMMISSION"
"865271","Other: CANADIAN EXEMPTION: ALBERTA, BRITISH COLUMBIA, MANITOBA, NEW BRUNSWICK, NEWFOUNDLAND, NOVA SCOTIA, ONTARIO, QUEBEC, SASKATCHEWAN"
"865271","Other: SECURITIES AND EXCHANGE BOARD OF INDIA"
"865271","Other: AUSTRALIAN SECURITIES & INVESTMENTS COMMISSION (NOTICE FILING PURSUANT TO ASIC CLASS ORDER CO  03/1100)"
"865271","Other: THE NETHERLANDS AUTHORITY FOR THE FINANCIAL MARKETS (NOTICE FILING REGARDING SECTION 10 EXEMPTED COMPANY)"
"865271","Other: SINGAPORE MONETARY AUTHORITY (APPROVAL OF PARAGRAPH 9 ARRANGEMENT UNDER SFA 289)"
"865271","Other: CANADIAN INTERNATIONAL INVESTMENT MANAGER EXEMPTION:  NEWFOUNDLAND AND LABRADOR, ONTARIO, QUEBEC"
"886305","Singapore - Monetary Authority of Singapore"
"898525","Canada - Quebec, Financial Markets Authority"
"898525","Canada - Ontario Securities Commission"
"898525","Canada - Alberta Securities Commission"
"898525","Canada - Nova Scotia Securities Commission"
"898525","Canada - New Brunswick Securities Commission"
"898525","Canada - Prince Edward Island, Securities Office"
"898525","Canada - British Columbia Securities Commission"
"898525","Canada - Manitoba Securities Commission"
"898525","Canada - Saskatchewan Financial Services Commission"
"898525","Canada - Northwest Territories, Office of the Registrar of Securities"
"898525","Canada - Nunavut, Registrar of Securities"
"898525","Canada - Yukon Territories, Registrar of Securities"
"898525","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"894531","Canada - Ontario Securities Commission"
"894531","Australia - Australian Securities and Investments Commission"
"881705","Other: BOVV/VQF FINANCIAL SERVICES STANDARDS ASSOCIATION SWITZERLAND"
"874896","Canada - Ontario Securities Commission"
"896791","Bahamas - Securities Commission of the Bahamas"
"896791","Ireland -  Central Bank of Ireland"
"896791","Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
"888358","India - Securities and Exchange Board of India"
"902351","Canada - Ontario Securities Commission"
"902351","Ireland -  Central Bank of Ireland"
"870870","Other: SWISS ASSOCIATION OF ASSET MANAGERS (SAAM) AN SRO IN SWITZERLAND"
"878015","Other: FINANCIAL SERVICES STANDARDS ASSOCIATION (VQF) / IN GERMAN:  VEREIN ZUR QUALITÄTSSICHERUNG VON FINANZDIENSTLEISTUNGEN (VQF)"
"880379","Canada - Ontario Securities Commission"
"883152","India - Securities and Exchange Board of India"
"868635","United Kingdom - Financial Conduct Authority"
"901254","Israel - Israel Securities Authority"
"901254","Canada - Ontario Securities Commission"
"901254","Canada - Quebec, Financial Markets Authority"
"898138","British Virgin Islands - British Virgin Islands Financial Services Commission"
"898138","British Virgin Islands - British Virgin Islands Financial Services Commission"
"902461","Canada - Ontario Securities Commission"
"902494","Switzerland - Swiss Financial Market Supervisory Authority"
"884688","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"884179","Singapore - Monetary Authority of Singapore"
"883645","Singapore - Monetary Authority of Singapore"
"883645","United Kingdom - Financial Conduct Authority"
"895308","Other: KOREA FINANCIAL SERVICES COMMISSION"
"877459","Canada - Alberta Securities Commission"
"877459","Canada - British Columbia Securities Commission"
"877459","Canada - Manitoba Securities Commission"
"877459","Canada - Northwest Territories, Office of the Registrar of Securities"
"877459","Canada - Nova Scotia Securities Commission"
"877459","Canada - Ontario Securities Commission"
"877459","Canada - Quebec, Financial Markets Authority"
"877459","Canada - Saskatchewan Financial Services Commission"
"877459","Canada - Yukon Territories, Registrar of Securities"
"877459","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"866165","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"866165","Other: HONG KONG- MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"866165","Hong Kong - Securities and Futures Commission"
"866165","Other: PRC- FOR REPRESENTATIVE OFFICE APPROVED BY CHINA SECURITIES REGULATORY COMMISSION"
"866165","Other: SOUTH KOREA - FOR REPRESENTATIVE OFFICE APPROVED BY MINISTRY OF STRATEGY AND FINANCE"
"902607","France - Financial Markets Authority"
"902689","Other: FINANCIAL SERVICES STANDARDS ASSOCIATION (VQF) / IN GERMAN:  VEREIN ZUR QUALITÄTSSICHERUNG VON FINANZDIENSTLEISTUNGEN (VQF)"
"890813","Cayman Islands - Cayman Islands Monetary Authority"
"889409","United Kingdom - Financial Conduct Authority"
"884507","Isle of Man - Financial Supervision Commission"
"881885","Canada - Manitoba Securities Commission"
"881885","Canada - Ontario Securities Commission"
"881885","Canada - British Columbia Securities Commission"
"881885","Canada - Alberta Securities Commission"
"881885","Canada - Nova Scotia Securities Commission"
"881885","Canada - New Brunswick Securities Commission"
"881885","Canada - Nunavut, Registrar of Securities"
"881885","Canada - Quebec, Financial Markets Authority"
"881885","Canada - Saskatchewan Financial Services Commission"
"902552","Ireland -  Central Bank of Ireland"
"879696","Other: CLASS ORDER 03/1100 EXEMPTION IN AUSTRALIA"
"879696","Other: WE HAVE AN INTERNATIONAL ADVISOR EXEMPTION IN CANADA PURSUANT TO SUBSECTION 8.26(3) OF NATIONAL INSTRUMENT 31-103"
